id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
5945,User5945,42,Male,Desktop,Side,Shopping,Afternoon,0.0
9723,User9723,26,Female,Mobile,Side,Social Media,Evening,1.0
6268,User6268,42,Non-Binary,Desktop,Top,News,Night,1.0
5664,User5664,32,Male,Mobile,Top,Entertainment,Evening,0.0
6268,User6268,42,Female,Desktop,Top,Social Media,Night,1.0
1945,User1945,20,Male,Tablet,Side,Entertainment,Night,1.0
8058,User8058,25,Female,Mobile,Top,Shopping,Afternoon,0.0
560,User560,38,Female,Desktop,Side,Social Media,Morning,0.0
9806,User9806,58,Male,Tablet,Bottom,Education,Evening,1.0
3299,User3299,44,Non-Binary,Tablet,Side,Shopping,Evening,1.0
2336,User2336,32,Non-Binary,Tablet,Side,News,Morning,1.0
7466,User7466,47,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1.0
4587,User4587,43,Male,Tablet,Top,Entertainment,Evening,0.0
1369,User1369,52,Female,Mobile,Bottom,Social Media,Morning,1.0
7438,User7438,53,Non-Binary,Mobile,Side,News,Morning,1.0
9162,User9162,37,Female,Mobile,Top,Shopping,Night,0.0
1325,User1325,46,Female,Desktop,Side,News,Evening,1.0
5756,User5756,51,Non-Binary,Tablet,Top,Shopping,Afternoon,1.0
373,User373,34,Female,Mobile,Top,Education,Evening,1.0
1148,User1148,25,Male,Mobile,Bottom,Social Media,Afternoon,1.0
6167,User6167,20,Male,Mobile,Side,Social Media,Night,1.0
5276,User5276,43,Female,Tablet,Side,Shopping,Afternoon,1.0
5338,User5338,51,Male,Mobile,Top,Social Media,Morning,1.0
6462,User6462,36,Non-Binary,Tablet,Side,Education,Evening,1.0
9266,User9266,38,Male,Mobile,Bottom,Education,Afternoon,1.0
1540,User1540,45,Female,Tablet,Top,Education,Evening,0.0
1190,User1190,35,Non-Binary,Tablet,Top,Education,Morning,1.0
6188,User6188,20,Female,Desktop,Bottom,Entertainment,Morning,1.0
7988,User7988,35,Female,Mobile,Bottom,News,Evening,0.0
9789,User9789,46,Male,Tablet,Top,Social Media,Morning,1.0
346,User346,29,Male,Mobile,Top,News,Evening,0.0
5756,User5756,51,Non-Binary,Tablet,Top,Shopping,Afternoon,1.0
6160,User6160,37,Male,Tablet,Side,Education,Evening,0.0
1549,User1549,56,Male,Desktop,Top,Entertainment,Afternoon,1.0
6980,User6980,62,Non-Binary,Desktop,Bottom,Social Media,Night,1.0
1077,User1077,36,Non-Binary,Desktop,Top,Education,Afternoon,1.0
5951,User5951,41,Female,Tablet,Top,Shopping,Evening,0.0
5193,User5193,50,Female,Desktop,Side,Education,Evening,1.0
7526,User7526,47,Non-Binary,Tablet,Side,News,Evening,1.0
8956,User8956,31,Male,Tablet,Top,Shopping,Morning,1.0
1601,User1601,41,Female,Tablet,Top,Education,Morning,0.0
3906,User3906,55,Non-Binary,Tablet,Bottom,Social Media,Evening,1.0
8189,User8189,51,Male,Tablet,Top,Shopping,Afternoon,0.0
8190,User8190,26,Female,Mobile,Side,News,Afternoon,1.0
7973,User7973,28,Female,Mobile,Bottom,Social Media,Morning,1.0
5629,User5629,44,Non-Binary,Tablet,Top,Social Media,Morning,1.0
4015,User4015,44,Male,Tablet,Side,Entertainment,Evening,1.0
1305,User1305,38,Female,Tablet,Top,News,Night,1.0
6880,User6880,38,Female,Mobile,Side,News,Night,1.0
2650,User2650,53,Female,Desktop,Side,News,Morning,0.0
4236,User4236,51,Male,Desktop,Bottom,Entertainment,Night,0.0
9173,User9173,49,Male,Desktop,Side,Education,Evening,0.0
2913,User2913,57,Non-Binary,Mobile,Side,Social Media,Evening,1.0
6161,User6161,34,Female,Mobile,Bottom,Education,Afternoon,1.0
5766,User5766,63,Male,Desktop,Side,Social Media,Evening,1.0
5566,User5566,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
1141,User1141,37,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1.0
393,User393,36,Male,Desktop,Bottom,Shopping,Morning,1.0
1077,User1077,28,Non-Binary,Desktop,Side,News,Afternoon,1.0
3759,User3759,42,Non-Binary,Mobile,Top,Entertainment,Afternoon,0.0
3854,User3854,56,Female,Tablet,Bottom,Social Media,Afternoon,1.0
5425,User5425,54,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1.0
7438,User7438,53,Non-Binary,Mobile,Side,News,Morning,1.0
9231,User9231,21,Non-Binary,Desktop,Top,Shopping,Evening,1.0
2542,User2542,58,Non-Binary,Mobile,Side,Entertainment,Evening,1.0
3561,User3561,37,Female,Desktop,Side,Social Media,Evening,1.0
9855,User9855,43,Non-Binary,Desktop,Bottom,Shopping,Morning,1.0
1445,User1445,44,Female,Mobile,Top,Entertainment,Morning,0.0
6811,User6811,24,Male,Mobile,Bottom,Education,Evening,1.0
7448,User7448,54,Male,Tablet,Side,Entertainment,Night,0.0
1214,User1214,26,Female,Mobile,Bottom,News,Evening,1.0
1557,User1557,34,Non-Binary,Mobile,Bottom,News,Night,0.0
1171,User1171,52,Female,Mobile,Bottom,Shopping,Night,1.0
966,User966,54,Male,Desktop,Bottom,Social Media,Night,1.0
4015,User4015,44,Male,Tablet,Side,News,Evening,1.0
7652,User7652,40,Male,Mobile,Bottom,Education,Morning,1.0
315,User315,43,Female,Desktop,Side,Social Media,Night,1.0
4462,User4462,52,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
3164,User3164,28,Female,Desktop,Bottom,Social Media,Evening,1.0
5483,User5483,52,Non-Binary,Tablet,Side,Education,Night,0.0
6258,User6258,53,Non-Binary,Tablet,Top,Entertainment,Night,1.0
2722,User2722,39,Female,Desktop,Top,Shopping,Evening,1.0
3570,User3570,56,Female,Mobile,Side,Education,Evening,0.0
7748,User7748,57,Female,Desktop,Top,News,Night,0.0
5922,User5922,62,Female,Mobile,Side,Entertainment,Afternoon,0.0
3429,User3429,59,Female,Tablet,Side,Entertainment,Morning,1.0
6467,User6467,30,Male,Desktop,Side,Social Media,Morning,1.0
3990,User3990,28,Female,Tablet,Side,Social Media,Evening,1.0
7670,User7670,54,Female,Tablet,Top,Education,Night,1.0
5993,User5993,40,Female,Desktop,Bottom,Entertainment,Evening,0.0
1368,User1368,45,Female,Mobile,Top,Entertainment,Afternoon,0.0
9842,User9842,43,Non-Binary,Mobile,Top,Education,Afternoon,1.0
6602,User6602,58,Female,Desktop,Side,Entertainment,Night,1.0
866,User866,49,Male,Mobile,Bottom,Education,Night,0.0
8789,User8789,44,Female,Desktop,Top,Entertainment,Evening,1.0
3042,User3042,64,Male,Mobile,Side,Social Media,Afternoon,1.0
1741,User1741,45,Male,Mobile,Bottom,Social Media,Night,1.0
3523,User3523,22,Male,Desktop,Bottom,Shopping,Morning,0.0
5082,User5082,44,Female,Mobile,Top,Shopping,Afternoon,1.0
5055,User5055,45,Male,Desktop,Top,Education,Morning,1.0
9695,User9695,26,Male,Desktop,Side,Entertainment,Night,0.0
9057,User9057,36,Female,Desktop,Side,Education,Morning,1.0
2129,User2129,29,Male,Tablet,Side,Social Media,Evening,1.0
3644,User3644,26,Female,Tablet,Side,Entertainment,Evening,1.0
4883,User4883,33,Female,Mobile,Top,News,Night,0.0
3236,User3236,56,Female,Mobile,Bottom,Shopping,Morning,1.0
2311,User2311,41,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1.0
416,User416,32,Female,Tablet,Bottom,Social Media,Morning,0.0
9420,User9420,28,Non-Binary,Desktop,Side,Education,Afternoon,1.0
770,User770,35,Male,Desktop,Bottom,Education,Evening,1.0
2174,User2174,36,Female,Desktop,Bottom,Social Media,Afternoon,1.0
9400,User9400,41,Non-Binary,Mobile,Side,Education,Night,1.0
301,User301,59,Male,Tablet,Side,Social Media,Evening,1.0
9146,User9146,58,Female,Desktop,Top,News,Afternoon,1.0
5412,User5412,35,Non-Binary,Mobile,Top,Shopping,Evening,1.0
6202,User6202,37,Female,Tablet,Bottom,Shopping,Night,1.0
8581,User8581,49,Male,Mobile,Bottom,Social Media,Morning,0.0
2964,User2964,40,Non-Binary,Mobile,Side,Entertainment,Night,1.0
9151,User9151,22,Male,Mobile,Top,Education,Evening,0.0
4762,User4762,24,Male,Mobile,Side,Shopping,Morning,0.0
9966,User9966,35,Female,Mobile,Top,Entertainment,Afternoon,1.0
3430,User3430,61,Male,Desktop,Side,Social Media,Morning,1.0
5487,User5487,34,Female,Mobile,Bottom,Shopping,Night,0.0
2691,User2691,50,Non-Binary,Desktop,Side,News,Evening,1.0
8978,User8978,27,Male,Desktop,Side,Social Media,Morning,0.0
265,User265,30,Male,Tablet,Bottom,Entertainment,Afternoon,0.0
2711,User2711,30,Non-Binary,Tablet,Side,Education,Night,0.0
2272,User2272,47,Non-Binary,Desktop,Bottom,Entertainment,Evening,1.0
606,User606,31,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1.0
1171,User1171,52,Female,Mobile,Bottom,Shopping,Night,1.0
1805,User1805,28,Non-Binary,Mobile,Top,Shopping,Afternoon,1.0
8222,User8222,27,Non-Binary,Tablet,Side,News,Afternoon,1.0
5498,User5498,42,Female,Tablet,Side,Education,Morning,1.0
6906,User6906,30,Non-Binary,Mobile,Top,Education,Morning,1.0
9670,User9670,56,Non-Binary,Desktop,Top,Shopping,Afternoon,0.0
911,User911,32,Non-Binary,Desktop,Top,Entertainment,Night,1.0
6602,User6602,58,Female,Desktop,Side,Social Media,Night,1.0
4462,User4462,52,Female,Tablet,Bottom,Social Media,Afternoon,1.0
2555,User2555,55,Non-Binary,Tablet,Bottom,News,Evening,1.0
5095,User5095,48,Female,Desktop,Bottom,News,Afternoon,0.0
3330,User3330,49,Male,Desktop,Top,News,Afternoon,1.0
9816,User9816,46,Male,Desktop,Top,Entertainment,Morning,0.0
9516,User9516,28,Male,Desktop,Top,Entertainment,Morning,1.0
805,User805,41,Male,Desktop,Bottom,Entertainment,Evening,1.0
1127,User1127,29,Non-Binary,Mobile,Side,Entertainment,Afternoon,1.0
6211,User6211,34,Female,Mobile,Top,Education,Night,0.0
2595,User2595,62,Female,Desktop,Bottom,Entertainment,Morning,1.0
9736,User9736,46,Female,Desktop,Bottom,Entertainment,Evening,1.0
7438,User7438,53,Non-Binary,Mobile,Side,News,Morning,1.0
7086,User7086,30,Non-Binary,Mobile,Top,Shopping,Morning,1.0
228,User228,46,Female,Mobile,Top,Social Media,Evening,1.0
2178,User2178,34,Female,Desktop,Side,Social Media,Morning,0.0
5921,User5921,52,Female,Desktop,Side,Education,Morning,1.0
4559,User4559,30,Female,Desktop,Bottom,News,Night,0.0
1126,User1126,31,Non-Binary,Tablet,Side,News,Afternoon,1.0
1741,User1741,45,Male,Mobile,Bottom,News,Night,1.0
6874,User6874,39,Female,Mobile,Side,News,Afternoon,0.0
5056,User5056,43,Non-Binary,Tablet,Side,Social Media,Evening,0.0
5005,User5005,49,Male,Desktop,Top,Shopping,Morning,1.0
1454,User1454,28,Female,Tablet,Top,Social Media,Morning,1.0
3543,User3543,55,Female,Tablet,Top,Social Media,Night,1.0
7057,User7057,43,Male,Tablet,Side,News,Night,0.0
2196,User2196,34,Female,Desktop,Top,News,Morning,0.0
5198,User5198,47,Male,Desktop,Bottom,Education,Night,1.0
6100,User6100,47,Non-Binary,Desktop,Bottom,Education,Night,1.0
8459,User8459,38,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
1446,User1446,41,Non-Binary,Desktop,Bottom,News,Night,1.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
7139,User7139,37,Female,Desktop,Side,News,Afternoon,0.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
92,User92,35,Non-Binary,Tablet,Top,Shopping,Morning,0.0
2823,User2823,46,Female,Mobile,Top,News,Morning,0.0
6174,User6174,35,Male,Tablet,Side,Entertainment,Morning,0.0
9806,User9806,36,Male,Tablet,Bottom,Education,Evening,1.0
8476,User8476,43,Non-Binary,Desktop,Bottom,Social Media,Night,0.0
9157,User9157,33,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
5418,User5418,40,Male,Desktop,Top,Entertainment,Evening,1.0
210,User210,28,Male,Tablet,Top,Shopping,Afternoon,0.0
7688,User7688,57,Male,Mobile,Top,News,Evening,1.0
7590,User7590,40,Non-Binary,Mobile,Top,Social Media,Morning,0.0
2804,User2804,38,Female,Tablet,Bottom,Education,Evening,1.0
4890,User4890,43,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
6202,User6202,34,Female,Tablet,Bottom,Shopping,Night,1.0
7466,User7466,47,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1.0
6669,User6669,38,Female,Mobile,Side,News,Night,1.0
5890,User5890,56,Female,Mobile,Bottom,Social Media,Night,1.0
8400,User8400,41,Male,Tablet,Bottom,Entertainment,Afternoon,1.0
2032,User2032,36,Non-Binary,Desktop,Bottom,News,Morning,1.0
2124,User2124,41,Male,Desktop,Top,Social Media,Evening,1.0
6258,User6258,42,Non-Binary,Tablet,Top,Shopping,Night,1.0
1743,User1743,47,Female,Mobile,Bottom,News,Night,0.0
4015,User4015,47,Male,Tablet,Side,Education,Evening,1.0
6296,User6296,29,Non-Binary,Desktop,Bottom,Education,Evening,1.0
9412,User9412,34,Male,Mobile,Bottom,Social Media,Morning,1.0
8278,User8278,31,Female,Mobile,Top,News,Morning,1.0
5629,User5629,53,Male,Tablet,Top,Entertainment,Night,1.0
9075,User9075,36,Female,Mobile,Top,Entertainment,Night,1.0
9422,User9422,41,Female,Desktop,Side,Entertainment,Night,1.0
8174,User8174,20,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
315,User315,41,Non-Binary,Desktop,Side,Social Media,Evening,1.0
9015,User9015,30,Male,Mobile,Side,Education,Afternoon,0.0
3898,User3898,40,Female,Desktop,Top,News,Morning,0.0
393,User393,36,Non-Binary,Desktop,Bottom,Shopping,Morning,1.0
4805,User4805,52,Male,Mobile,Bottom,Social Media,Night,0.0
5338,User5338,51,Male,Mobile,Top,Social Media,Morning,1.0
3296,User3296,42,Male,Tablet,Top,Entertainment,Afternoon,0.0
316,User316,42,Non-Binary,Desktop,Top,Social Media,Night,1.0
2394,User2394,44,Non-Binary,Tablet,Bottom,Social Media,Afternoon,0.0
9738,User9738,30,Male,Desktop,Bottom,Entertainment,Evening,0.0
1575,User1575,31,Non-Binary,Desktop,Top,Shopping,Night,0.0
7828,User7828,29,Male,Tablet,Bottom,Entertainment,Morning,1.0
3478,User3478,62,Non-Binary,Tablet,Top,Social Media,Night,0.0
3834,User3834,61,Male,Desktop,Bottom,Entertainment,Night,0.0
5439,User5439,38,Female,Tablet,Side,Social Media,Afternoon,1.0
1136,User1136,58,Non-Binary,Mobile,Side,Social Media,Morning,1.0
1225,User1225,27,Female,Tablet,Side,Entertainment,Evening,1.0
7,User7,35,Female,Tablet,Side,News,Evening,1.0
2946,User2946,37,Male,Desktop,Bottom,Social Media,Afternoon,1.0
1729,User1729,26,Female,Mobile,Top,Social Media,Afternoon,1.0
1369,User1369,45,Female,Desktop,Bottom,Social Media,Morning,1.0
1914,User1914,42,Male,Tablet,Bottom,Shopping,Night,1.0
7993,User7993,37,Female,Desktop,Bottom,Entertainment,Morning,1.0
8789,User8789,41,Female,Desktop,Top,Social Media,Evening,1.0
5324,User5324,43,Non-Binary,Mobile,Top,Social Media,Night,1.0
5878,User5878,48,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
7438,User7438,53,Non-Binary,Mobile,Side,News,Morning,1.0
9058,User9058,47,Non-Binary,Desktop,Bottom,Education,Afternoon,0.0
2266,User2266,38,Non-Binary,Mobile,Bottom,Social Media,Night,0.0
4415,User4415,40,Non-Binary,Mobile,Top,News,Night,0.0
1850,User1850,38,Non-Binary,Desktop,Top,Shopping,Evening,0.0
1931,User1931,52,Non-Binary,Mobile,Bottom,Shopping,Night,1.0
5523,User5523,48,Non-Binary,Tablet,Top,Shopping,Afternoon,0.0
2733,User2733,38,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
5678,User5678,54,Female,Desktop,Top,Entertainment,Afternoon,0.0
5338,User5338,51,Male,Mobile,Top,Social Media,Morning,1.0
3955,User3955,63,Female,Mobile,Top,Entertainment,Afternoon,0.0
1340,User1340,40,Female,Tablet,Top,Entertainment,Evening,0.0
6743,User6743,29,Male,Mobile,Side,Entertainment,Afternoon,1.0
5909,User5909,45,Female,Tablet,Top,Social Media,Afternoon,1.0
8359,User8359,36,Female,Tablet,Bottom,Shopping,Morning,0.0
9021,User9021,50,Female,Tablet,Top,Social Media,Morning,0.0
7828,User7828,29,Non-Binary,Tablet,Bottom,News,Morning,1.0
7971,User7971,29,Non-Binary,Tablet,Top,Shopping,Evening,1.0
5329,User5329,54,Male,Tablet,Side,Education,Evening,1.0
2361,User2361,40,Female,Desktop,Top,Social Media,Morning,0.0
1253,User1253,36,Non-Binary,Desktop,Bottom,Shopping,Morning,1.0
4049,User4049,57,Female,Mobile,Top,Social Media,Night,1.0
1033,User1033,55,Female,Tablet,Bottom,Entertainment,Night,0.0
6237,User6237,32,Non-Binary,Mobile,Top,News,Morning,1.0
5085,User5085,29,Female,Tablet,Top,News,Night,1.0
1104,User1104,47,Female,Desktop,Bottom,Entertainment,Evening,0.0
7498,User7498,39,Male,Mobile,Side,Education,Afternoon,1.0
7376,User7376,23,Female,Mobile,Side,News,Morning,1.0
9444,User9444,51,Male,Mobile,Side,Entertainment,Afternoon,0.0
163,User163,41,Male,Desktop,Top,Shopping,Night,0.0
9967,User9967,50,Female,Mobile,Side,Education,Evening,1.0
928,User928,48,Male,Desktop,Side,Social Media,Night,1.0
3109,User3109,52,Male,Tablet,Side,Entertainment,Evening,1.0
2715,User2715,38,Male,Mobile,Side,Social Media,Afternoon,0.0
6771,User6771,30,Male,Desktop,Side,Shopping,Morning,1.0
1178,User1178,34,Male,Desktop,Bottom,Education,Evening,1.0
2387,User2387,43,Non-Binary,Mobile,Top,Social Media,Evening,1.0
6237,User6237,32,Non-Binary,Mobile,Top,News,Morning,1.0
6315,User6315,49,Non-Binary,Desktop,Top,News,Afternoon,1.0
8415,User8415,64,Non-Binary,Desktop,Side,News,Evening,0.0
4976,User4976,34,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
8081,User8081,38,Female,Tablet,Bottom,Entertainment,Night,1.0
9892,User9892,43,Female,Tablet,Side,Shopping,Evening,1.0
412,User412,43,Male,Tablet,Top,News,Evening,1.0
1634,User1634,50,Female,Tablet,Bottom,News,Night,0.0
3042,User3042,56,Female,Mobile,Side,Social Media,Afternoon,1.0
3906,User3906,55,Non-Binary,Tablet,Bottom,Education,Evening,1.0
7699,User7699,45,Non-Binary,Tablet,Side,Entertainment,Afternoon,0.0
5055,User5055,45,Female,Desktop,Top,Education,Morning,1.0
7471,User7471,28,Female,Mobile,Bottom,Shopping,Morning,1.0
5881,User5881,26,Non-Binary,Tablet,Top,Entertainment,Morning,1.0
6251,User6251,44,Non-Binary,Mobile,Side,Shopping,Morning,1.0
9676,User9676,21,Male,Mobile,Top,Entertainment,Morning,1.0
1679,User1679,56,Male,Mobile,Top,Education,Afternoon,0.0
5514,User5514,31,Non-Binary,Desktop,Side,Education,Night,1.0
188,User188,56,Female,Tablet,Bottom,News,Morning,1.0
9311,User9311,38,Non-Binary,Desktop,Side,Social Media,Afternoon,1.0
3674,User3674,37,Non-Binary,Tablet,Side,Entertainment,Morning,0.0
2239,User2239,25,Female,Tablet,Bottom,Entertainment,Morning,1.0
3144,User3144,24,Female,Desktop,Side,Shopping,Morning,1.0
7511,User7511,31,Female,Desktop,Side,Shopping,Night,1.0
3014,User3014,28,Male,Mobile,Top,Entertainment,Afternoon,1.0
8333,User8333,58,Female,Mobile,Top,Social Media,Afternoon,0.0
4527,User4527,52,Male,Mobile,Top,Education,Morning,0.0
4359,User4359,36,Non-Binary,Desktop,Side,Social Media,Morning,0.0
9344,User9344,50,Female,Mobile,Top,Shopping,Night,0.0
4945,User4945,31,Male,Tablet,Top,Social Media,Morning,1.0
6627,User6627,30,Non-Binary,Desktop,Bottom,Education,Afternoon,1.0
3704,User3704,46,Female,Desktop,Top,Shopping,Evening,0.0
5531,User5531,34,Male,Desktop,Top,News,Night,1.0
1762,User1762,41,Non-Binary,Desktop,Side,Entertainment,Afternoon,1.0
1945,User1945,20,Female,Tablet,Side,Entertainment,Night,1.0
9136,User9136,28,Non-Binary,Desktop,Side,Shopping,Afternoon,1.0
8252,User8252,39,Male,Tablet,Side,Shopping,Night,1.0
3109,User3109,26,Non-Binary,Tablet,Side,Entertainment,Evening,1.0
7349,User7349,47,Female,Tablet,Side,Entertainment,Afternoon,0.0
3118,User3118,54,Male,Desktop,Top,Shopping,Evening,1.0
9290,User9290,47,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1.0
7828,User7828,29,Female,Tablet,Bottom,Education,Morning,1.0
2581,User2581,30,Female,Desktop,Bottom,Education,Evening,1.0
1734,User1734,50,Male,Mobile,Side,Education,Night,0.0
1101,User1101,52,Male,Mobile,Bottom,Shopping,Afternoon,0.0
5363,User5363,43,Female,Desktop,Top,Entertainment,Evening,0.0
3352,User3352,32,Female,Desktop,Side,Education,Morning,1.0
4102,User4102,54,Male,Tablet,Top,Shopping,Afternoon,0.0
1126,User1126,31,Female,Tablet,Side,Entertainment,Afternoon,1.0
4044,User4044,41,Male,Mobile,Top,Social Media,Morning,0.0
5918,User5918,48,Female,Mobile,Bottom,Education,Evening,0.0
1079,User1079,46,Non-Binary,Desktop,Side,Entertainment,Afternoon,0.0
3561,User3561,37,Female,Desktop,Side,Social Media,Evening,1.0
9550,User9550,58,Non-Binary,Desktop,Top,Education,Afternoon,1.0
270,User270,40,Non-Binary,Desktop,Side,News,Evening,0.0
9878,User9878,40,Female,Desktop,Top,Education,Evening,0.0
6602,User6602,32,Female,Desktop,Side,Entertainment,Morning,1.0
9842,User9842,43,Non-Binary,Mobile,Top,Shopping,Afternoon,1.0
277,User277,59,Male,Desktop,Top,Entertainment,Afternoon,1.0
5640,User5640,33,Male,Mobile,Top,Entertainment,Evening,0.0
9090,User9090,41,Male,Desktop,Side,Entertainment,Morning,1.0
9146,User9146,58,Male,Desktop,Top,News,Afternoon,1.0
9522,User9522,47,Female,Tablet,Bottom,Education,Afternoon,0.0
3938,User3938,40,Male,Desktop,Bottom,Social Media,Evening,1.0
6387,User6387,43,Male,Desktop,Side,Entertainment,Evening,0.0
507,User507,31,Non-Binary,Mobile,Side,Education,Morning,0.0
7878,User7878,60,Male,Tablet,Side,Entertainment,Afternoon,1.0
6708,User6708,42,Female,Desktop,Top,Shopping,Night,1.0
3345,User3345,39,Male,Desktop,Side,Education,Night,1.0
4858,User4858,26,Male,Tablet,Side,Social Media,Evening,0.0
9888,User9888,49,Male,Mobile,Top,News,Morning,1.0
58,User58,21,Female,Mobile,Top,Shopping,Afternoon,1.0
6683,User6683,32,Female,Desktop,Side,Social Media,Night,1.0
4361,User4361,29,Male,Tablet,Side,Shopping,Afternoon,1.0
9418,User9418,20,Male,Tablet,Side,News,Night,1.0
2693,User2693,64,Male,Desktop,Side,Shopping,Evening,0.0
9642,User9642,47,Non-Binary,Mobile,Side,Shopping,Evening,1.0
9265,User9265,32,Male,Mobile,Side,Education,Night,0.0
4021,User4021,38,Male,Mobile,Side,News,Morning,1.0
2096,User2096,48,Non-Binary,Desktop,Top,Education,Night,1.0
3990,User3990,28,Female,Tablet,Side,Social Media,Evening,1.0
9418,User9418,20,Male,Tablet,Side,Education,Night,1.0
4509,User4509,29,Female,Desktop,Bottom,Education,Afternoon,1.0
5471,User5471,39,Male,Desktop,Side,Social Media,Morning,0.0
8326,User8326,23,Female,Desktop,Bottom,Entertainment,Evening,1.0
4957,User4957,58,Male,Desktop,Bottom,Social Media,Evening,1.0
4621,User4621,20,Non-Binary,Desktop,Top,Social Media,Afternoon,1.0
