id,age,gender,device_type,ad_position,browsing_history,time_of_day
6449,42,0.0,0.0,2.0,3.0,3.0
5879,42,2.0,1.0,1.0,1.0,0.0
2683,36,1.0,2.0,0.0,2.0,2.0
235,55,0.0,1.0,1.0,1.0,2.0
579,47,1.0,2.0,1.0,1.0,1.0
471,40,1.0,2.0,2.0,2.0,1.0
1905,39,0.0,1.0,0.0,0.0,3.0
7345,56,1.0,2.0,2.0,4.0,0.0
6637,27,2.0,1.0,2.0,4.0,1.0
1253,36,0.0,0.0,0.0,3.0,2.0
8127,42,1.0,2.0,0.0,2.0,3.0
7055,41,0.0,0.0,0.0,1.0,2.0
7450,43,2.0,0.0,1.0,2.0,3.0
5501,28,2.0,1.0,0.0,2.0,1.0
2059,58,1.0,0.0,1.0,4.0,0.0
234,19,0.0,2.0,0.0,4.0,2.0
8101,59,2.0,0.0,0.0,2.0,0.0
1148,25,2.0,1.0,0.0,0.0,0.0
5569,35,0.0,1.0,0.0,3.0,0.0
4057,44,2.0,0.0,1.0,0.0,1.0
2096,48,2.0,0.0,2.0,4.0,3.0
6437,37,2.0,1.0,1.0,1.0,3.0
9732,27,1.0,0.0,2.0,0.0,1.0
5783,29,1.0,0.0,0.0,0.0,1.0
1914,37,1.0,2.0,0.0,3.0,1.0
6811,24,1.0,1.0,0.0,4.0,1.0
6583,36,0.0,2.0,2.0,0.0,1.0
5748,39,1.0,0.0,1.0,1.0,0.0
24,32,0.0,2.0,1.0,1.0,0.0
3287,24,1.0,1.0,0.0,2.0,2.0
5110,44,0.0,2.0,2.0,3.0,2.0
2973,27,2.0,2.0,0.0,4.0,3.0
2513,50,1.0,2.0,2.0,4.0,0.0
5501,28,2.0,1.0,0.0,4.0,1.0
134,26,0.0,1.0,0.0,2.0,3.0
8334,44,1.0,0.0,2.0,3.0,1.0
8400,41,0.0,2.0,0.0,1.0,0.0
6132,33,2.0,1.0,0.0,1.0,3.0
9278,55,1.0,2.0,2.0,4.0,0.0
5198,47,1.0,0.0,0.0,3.0,3.0
387,22,1.0,1.0,1.0,0.0,0.0
6572,36,2.0,0.0,1.0,4.0,1.0
7229,43,2.0,1.0,2.0,1.0,3.0
7866,51,0.0,1.0,2.0,4.0,2.0
7800,53,2.0,0.0,0.0,2.0,3.0
3236,56,0.0,1.0,0.0,2.0,3.0
277,59,1.0,0.0,2.0,1.0,0.0
5066,47,2.0,1.0,1.0,0.0,2.0
1484,31,1.0,0.0,1.0,1.0,0.0
5860,43,0.0,0.0,0.0,1.0,2.0
5909,45,0.0,2.0,2.0,1.0,0.0
1689,43,0.0,0.0,0.0,1.0,3.0
813,52,1.0,2.0,2.0,0.0,2.0
5439,38,1.0,2.0,1.0,4.0,0.0
4137,35,0.0,1.0,2.0,2.0,2.0
3644,28,0.0,1.0,0.0,1.0,1.0
6210,57,1.0,2.0,0.0,0.0,2.0
7138,26,1.0,2.0,2.0,4.0,3.0
5053,61,1.0,2.0,1.0,1.0,2.0
5596,43,0.0,2.0,2.0,4.0,0.0
8373,41,1.0,0.0,1.0,3.0,1.0
1367,29,1.0,1.0,1.0,4.0,0.0
1529,20,0.0,1.0,2.0,1.0,0.0
4890,43,1.0,2.0,0.0,0.0,0.0
9057,38,0.0,0.0,1.0,3.0,0.0
2032,36,1.0,0.0,0.0,0.0,2.0
9617,63,1.0,2.0,1.0,3.0,0.0
8120,34,0.0,1.0,1.0,3.0,1.0
3060,35,1.0,2.0,0.0,3.0,2.0
998,35,2.0,2.0,2.0,2.0,1.0
6193,29,0.0,0.0,0.0,3.0,0.0
8190,26,2.0,1.0,1.0,1.0,0.0
2309,22,1.0,2.0,0.0,1.0,3.0
1935,30,0.0,0.0,0.0,1.0,0.0
3164,29,0.0,0.0,0.0,0.0,1.0
6679,26,1.0,2.0,0.0,1.0,3.0
8647,40,0.0,0.0,2.0,3.0,2.0
2617,39,1.0,0.0,0.0,3.0,1.0
1275,36,2.0,0.0,0.0,2.0,2.0
8271,29,0.0,0.0,0.0,0.0,0.0
8353,42,2.0,0.0,0.0,1.0,1.0
503,52,1.0,0.0,1.0,0.0,2.0
3837,23,1.0,0.0,2.0,4.0,0.0
8236,59,2.0,1.0,2.0,4.0,1.0
24,45,0.0,2.0,1.0,0.0,1.0
5100,42,1.0,1.0,1.0,3.0,2.0
6495,42,2.0,2.0,0.0,0.0,0.0
813,44,1.0,2.0,1.0,0.0,2.0
1716,27,1.0,0.0,2.0,3.0,2.0
2431,54,2.0,0.0,2.0,1.0,3.0
5340,19,0.0,1.0,1.0,4.0,3.0
5053,61,2.0,2.0,1.0,1.0,2.0
3118,57,1.0,1.0,2.0,0.0,1.0
606,44,2.0,0.0,0.0,1.0,0.0
6409,52,1.0,0.0,2.0,3.0,3.0
8127,34,1.0,2.0,0.0,0.0,3.0
9057,29,0.0,1.0,1.0,3.0,0.0
2032,36,0.0,0.0,0.0,0.0,2.0
6989,28,1.0,1.0,0.0,3.0,0.0
9431,34,1.0,1.0,2.0,1.0,0.0
7511,31,2.0,0.0,1.0,3.0,3.0
7594,33,1.0,0.0,2.0,1.0,2.0
1370,52,0.0,0.0,0.0,1.0,3.0
7294,47,0.0,2.0,1.0,0.0,2.0
2555,44,2.0,2.0,1.0,2.0,2.0
4049,57,0.0,0.0,2.0,3.0,3.0
7941,41,0.0,0.0,0.0,3.0,0.0
3297,39,1.0,0.0,0.0,1.0,3.0
3137,19,0.0,2.0,1.0,0.0,3.0
9530,45,2.0,1.0,1.0,0.0,0.0
2129,47,0.0,2.0,0.0,4.0,1.0
1148,28,0.0,1.0,2.0,0.0,0.0
4836,43,0.0,2.0,1.0,2.0,1.0
6167,38,1.0,2.0,1.0,0.0,3.0
7007,52,2.0,2.0,1.0,2.0,0.0
5727,18,1.0,0.0,1.0,3.0,3.0
1486,27,0.0,0.0,1.0,1.0,2.0
9617,63,1.0,2.0,1.0,3.0,0.0
6676,60,1.0,0.0,1.0,1.0,0.0
1933,39,0.0,2.0,1.0,3.0,0.0
9157,33,0.0,1.0,0.0,1.0,2.0
1805,34,1.0,1.0,2.0,1.0,0.0
9419,64,0.0,1.0,1.0,4.0,0.0
9227,46,2.0,1.0,1.0,0.0,2.0
4976,34,0.0,1.0,0.0,1.0,0.0
9270,46,1.0,0.0,1.0,4.0,3.0
5418,40,1.0,0.0,2.0,1.0,1.0
4605,42,2.0,0.0,1.0,2.0,1.0
9157,33,0.0,1.0,0.0,0.0,2.0
372,33,0.0,1.0,0.0,1.0,0.0
4429,34,0.0,1.0,2.0,1.0,2.0
5514,31,0.0,0.0,1.0,0.0,3.0
9723,26,0.0,1.0,1.0,0.0,1.0
7878,60,2.0,2.0,1.0,4.0,0.0
3236,56,0.0,1.0,0.0,0.0,2.0
6215,39,0.0,2.0,0.0,3.0,2.0
487,28,1.0,1.0,1.0,4.0,0.0
3483,20,1.0,1.0,1.0,2.0,2.0
8326,23,2.0,0.0,0.0,1.0,1.0
2219,42,2.0,1.0,1.0,0.0,2.0
4108,36,0.0,2.0,2.0,0.0,2.0
7538,31,0.0,1.0,1.0,1.0,1.0
8222,27,1.0,2.0,1.0,2.0,0.0
7866,51,1.0,1.0,2.0,4.0,2.0
8878,50,2.0,1.0,1.0,3.0,2.0
2431,54,1.0,0.0,2.0,3.0,3.0
7479,54,0.0,0.0,2.0,1.0,0.0
393,40,2.0,0.0,0.0,1.0,2.0
3266,46,1.0,2.0,2.0,2.0,0.0
8753,30,2.0,2.0,2.0,4.0,2.0
3846,38,2.0,2.0,0.0,3.0,3.0
2205,61,1.0,2.0,1.0,1.0,2.0
7605,48,0.0,2.0,2.0,0.0,2.0
3896,52,1.0,1.0,2.0,0.0,2.0
7688,57,1.0,1.0,2.0,2.0,1.0
9888,49,1.0,1.0,2.0,2.0,2.0
3124,49,0.0,0.0,1.0,2.0,1.0
2428,33,2.0,2.0,1.0,4.0,2.0
8753,38,2.0,2.0,0.0,1.0,2.0
3641,33,0.0,2.0,1.0,4.0,2.0
6683,32,0.0,2.0,1.0,3.0,1.0
7229,43,2.0,1.0,2.0,4.0,3.0
400,52,2.0,2.0,1.0,3.0,1.0
4558,31,2.0,2.0,0.0,4.0,2.0
4844,55,2.0,0.0,0.0,0.0,0.0
487,28,0.0,1.0,1.0,1.0,0.0
1101,52,1.0,1.0,0.0,3.0,0.0
3044,41,1.0,0.0,2.0,1.0,1.0
7497,25,1.0,2.0,2.0,4.0,3.0
5955,59,0.0,2.0,1.0,1.0,1.0
2174,36,0.0,0.0,0.0,4.0,0.0
9894,28,1.0,1.0,2.0,1.0,0.0
9397,19,1.0,2.0,2.0,1.0,1.0
9586,44,2.0,0.0,2.0,3.0,0.0
4108,36,0.0,2.0,2.0,1.0,2.0
4108,36,1.0,2.0,2.0,4.0,2.0
7518,47,2.0,2.0,0.0,1.0,1.0
7471,28,0.0,1.0,0.0,3.0,2.0
3393,52,1.0,2.0,2.0,1.0,2.0
3915,24,0.0,0.0,0.0,0.0,1.0
1905,39,1.0,0.0,0.0,0.0,3.0
7569,46,1.0,0.0,2.0,1.0,2.0
2174,36,0.0,0.0,0.0,1.0,0.0
2750,40,1.0,2.0,2.0,3.0,1.0
188,56,0.0,2.0,0.0,2.0,2.0
8154,52,1.0,1.0,2.0,0.0,1.0
9064,41,0.0,1.0,2.0,1.0,3.0
9738,30,1.0,0.0,0.0,1.0,1.0
7065,57,2.0,0.0,1.0,3.0,2.0
1589,60,0.0,1.0,1.0,3.0,0.0
7415,47,1.0,1.0,2.0,0.0,0.0
9306,37,0.0,2.0,1.0,1.0,0.0
2137,20,1.0,2.0,1.0,2.0,3.0
5295,56,2.0,0.0,1.0,3.0,3.0
2297,57,1.0,2.0,1.0,0.0,2.0
3604,49,1.0,2.0,0.0,2.0,2.0
4034,43,0.0,0.0,2.0,3.0,3.0
8413,39,1.0,1.0,1.0,4.0,2.0
3018,41,0.0,0.0,1.0,1.0,1.0
3543,55,2.0,2.0,2.0,2.0,3.0
6410,37,2.0,2.0,2.0,0.0,0.0
7113,48,2.0,0.0,0.0,1.0,2.0
9418,20,1.0,2.0,1.0,2.0,3.0
1305,38,0.0,2.0,2.0,2.0,3.0
8942,53,2.0,1.0,1.0,3.0,2.0
6365,35,1.0,0.0,0.0,3.0,1.0
5066,47,2.0,1.0,1.0,0.0,2.0
7747,42,2.0,2.0,0.0,1.0,0.0
9412,34,0.0,1.0,0.0,4.0,2.0
3430,61,1.0,0.0,1.0,4.0,2.0
5260,49,2.0,2.0,0.0,1.0,0.0
1077,28,2.0,0.0,1.0,3.0,0.0
9723,26,0.0,1.0,1.0,4.0,1.0
2727,34,2.0,1.0,0.0,1.0,0.0
9888,57,1.0,1.0,2.0,2.0,0.0
8692,47,1.0,1.0,0.0,4.0,0.0
9789,36,1.0,2.0,1.0,4.0,2.0
6221,31,1.0,1.0,1.0,1.0,1.0
4015,44,1.0,2.0,1.0,2.0,1.0
7445,43,2.0,1.0,0.0,1.0,3.0
978,44,2.0,0.0,0.0,1.0,2.0
3062,40,1.0,0.0,2.0,1.0,1.0
1635,54,0.0,2.0,2.0,2.0,1.0
973,37,0.0,1.0,0.0,3.0,2.0
6193,47,0.0,0.0,0.0,3.0,0.0
8975,27,2.0,0.0,1.0,2.0,2.0
6602,25,0.0,0.0,1.0,1.0,2.0
5574,52,0.0,0.0,0.0,4.0,0.0
8253,57,2.0,0.0,0.0,1.0,3.0
7828,29,1.0,2.0,0.0,2.0,2.0
2691,50,2.0,0.0,0.0,2.0,0.0
4092,47,1.0,1.0,2.0,3.0,3.0
3569,31,2.0,0.0,0.0,1.0,3.0
316,42,2.0,0.0,2.0,4.0,3.0
8965,25,0.0,1.0,0.0,4.0,1.0
5193,44,0.0,0.0,1.0,2.0,0.0
5055,45,1.0,0.0,2.0,0.0,2.0
5323,63,2.0,2.0,0.0,3.0,0.0
5748,30,1.0,0.0,1.0,1.0,2.0
3610,41,1.0,0.0,2.0,3.0,3.0
3297,18,0.0,2.0,0.0,1.0,3.0
2359,51,2.0,0.0,1.0,2.0,3.0
8741,42,1.0,0.0,0.0,0.0,0.0
7828,29,0.0,2.0,0.0,3.0,2.0
4462,52,0.0,2.0,0.0,2.0,0.0
5579,47,0.0,1.0,1.0,3.0,1.0
5579,47,2.0,1.0,1.0,3.0,2.0
6487,19,1.0,2.0,1.0,3.0,2.0
8530,38,0.0,1.0,2.0,4.0,0.0
6862,54,1.0,2.0,1.0,0.0,0.0
3117,21,1.0,2.0,0.0,1.0,0.0
1077,26,2.0,0.0,2.0,1.0,0.0
3601,49,2.0,2.0,0.0,1.0,2.0
2125,21,0.0,2.0,2.0,0.0,1.0
6458,33,1.0,0.0,1.0,4.0,3.0
7652,40,1.0,1.0,0.0,0.0,2.0
3225,45,2.0,2.0,2.0,1.0,2.0
647,53,2.0,0.0,1.0,3.0,2.0
1474,31,0.0,0.0,1.0,1.0,2.0
4950,28,2.0,1.0,1.0,0.0,2.0
7313,41,2.0,1.0,1.0,1.0,3.0
1113,60,2.0,0.0,0.0,4.0,2.0
438,39,2.0,1.0,2.0,0.0,3.0
7502,20,1.0,0.0,0.0,4.0,2.0
234,19,0.0,2.0,0.0,4.0,2.0
4678,30,0.0,2.0,1.0,2.0,0.0
7138,26,1.0,1.0,2.0,4.0,3.0
1710,37,2.0,2.0,1.0,1.0,0.0
8196,39,2.0,0.0,0.0,3.0,1.0
5240,25,0.0,0.0,2.0,3.0,2.0
5423,35,1.0,0.0,0.0,0.0,0.0
1524,24,1.0,1.0,0.0,0.0,3.0
2156,46,0.0,2.0,1.0,0.0,0.0
3164,41,0.0,0.0,0.0,1.0,1.0
7144,33,2.0,1.0,0.0,3.0,3.0
1077,26,2.0,0.0,2.0,1.0,0.0
2964,41,2.0,1.0,1.0,1.0,3.0
1454,52,0.0,2.0,2.0,3.0,2.0
9723,29,0.0,2.0,1.0,2.0,1.0
1273,47,2.0,1.0,1.0,4.0,2.0
6765,46,0.0,2.0,1.0,1.0,2.0
7132,61,2.0,0.0,0.0,2.0,3.0
6771,30,0.0,0.0,1.0,3.0,2.0
8846,60,2.0,2.0,0.0,1.0,2.0
606,33,2.0,1.0,0.0,1.0,0.0
4029,21,0.0,0.0,1.0,3.0,0.0
2044,31,1.0,1.0,2.0,2.0,1.0
7714,55,1.0,1.0,1.0,3.0,1.0
4151,39,0.0,0.0,1.0,4.0,1.0
2373,31,2.0,0.0,0.0,1.0,3.0
9990,25,1.0,0.0,1.0,0.0,3.0
2239,25,0.0,2.0,0.0,3.0,2.0
9789,36,2.0,2.0,1.0,0.0,2.0
234,19,0.0,2.0,0.0,4.0,2.0
301,59,1.0,2.0,1.0,0.0,1.0
5100,42,2.0,1.0,1.0,3.0,2.0
9689,32,1.0,1.0,2.0,4.0,0.0
7099,22,0.0,1.0,2.0,1.0,1.0
5419,43,1.0,2.0,2.0,3.0,2.0
188,49,0.0,2.0,0.0,2.0,2.0
1171,52,0.0,1.0,0.0,3.0,3.0
2023,19,1.0,0.0,2.0,3.0,0.0
2722,33,1.0,0.0,0.0,3.0,1.0
1409,41,2.0,0.0,1.0,1.0,0.0
4945,44,2.0,2.0,2.0,3.0,2.0
8883,48,0.0,1.0,0.0,0.0,1.0
1586,38,2.0,0.0,2.0,3.0,3.0
920,40,0.0,0.0,1.0,4.0,3.0
6449,42,1.0,0.0,2.0,3.0,3.0
2964,40,2.0,1.0,1.0,1.0,3.0
3144,24,0.0,0.0,1.0,3.0,2.0
3483,20,0.0,0.0,0.0,2.0,2.0
8459,38,2.0,2.0,0.0,2.0,3.0
7511,31,0.0,0.0,1.0,3.0,3.0
1632,44,0.0,1.0,1.0,3.0,0.0
5266,55,2.0,2.0,0.0,0.0,3.0
3042,64,1.0,1.0,1.0,4.0,0.0
389,31,2.0,2.0,2.0,4.0,0.0
6862,54,1.0,2.0,1.0,0.0,0.0
5881,26,2.0,2.0,2.0,1.0,2.0
6743,52,1.0,0.0,1.0,1.0,2.0
2535,61,1.0,1.0,0.0,3.0,1.0
412,19,0.0,2.0,1.0,0.0,1.0
2485,57,2.0,0.0,0.0,1.0,3.0
6495,53,2.0,2.0,0.0,0.0,0.0
8253,57,0.0,0.0,0.0,1.0,3.0
3854,56,1.0,2.0,0.0,4.0,0.0
8294,49,0.0,1.0,0.0,1.0,3.0
5249,42,0.0,2.0,1.0,2.0,2.0
4049,57,0.0,0.0,2.0,3.0,3.0
7422,20,0.0,0.0,2.0,4.0,1.0
7455,48,0.0,2.0,1.0,4.0,0.0
4489,36,1.0,0.0,0.0,3.0,2.0
4254,19,1.0,0.0,2.0,1.0,0.0
4548,36,1.0,0.0,1.0,4.0,1.0
2173,52,1.0,1.0,0.0,3.0,3.0
7,35,0.0,2.0,1.0,0.0,1.0
5194,53,1.0,1.0,2.0,2.0,0.0
9550,58,2.0,0.0,2.0,0.0,0.0
6924,39,2.0,1.0,2.0,4.0,2.0
4122,44,0.0,1.0,1.0,2.0,2.0
8101,59,1.0,0.0,0.0,0.0,0.0
4462,52,2.0,2.0,0.0,3.0,0.0
4527,52,1.0,1.0,2.0,0.0,2.0
1387,61,1.0,1.0,2.0,0.0,2.0
3729,31,0.0,0.0,2.0,3.0,2.0
7322,36,0.0,0.0,0.0,4.0,2.0
3803,53,0.0,1.0,2.0,0.0,2.0
4015,47,1.0,2.0,1.0,0.0,1.0
3062,34,1.0,0.0,0.0,1.0,1.0
3352,58,0.0,0.0,2.0,0.0,3.0
5100,42,0.0,1.0,1.0,3.0,2.0
2578,52,1.0,1.0,2.0,4.0,2.0
6479,39,1.0,0.0,1.0,0.0,0.0
2485,57,2.0,1.0,0.0,2.0,3.0
7544,35,0.0,1.0,2.0,2.0,0.0
8631,28,0.0,0.0,2.0,1.0,2.0
3144,24,2.0,0.0,1.0,3.0,2.0
9860,47,2.0,1.0,1.0,1.0,3.0
4429,35,1.0,1.0,2.0,1.0,2.0
6409,54,1.0,0.0,2.0,1.0,3.0
6775,53,2.0,0.0,0.0,3.0,2.0
7438,53,1.0,1.0,1.0,2.0,2.0
462,34,1.0,0.0,2.0,1.0,0.0
9389,36,1.0,2.0,0.0,1.0,0.0
670,22,1.0,0.0,2.0,3.0,0.0
3236,56,0.0,1.0,0.0,0.0,2.0
7376,21,0.0,1.0,1.0,2.0,2.0
400,37,2.0,2.0,2.0,0.0,2.0
718,19,0.0,0.0,0.0,0.0,3.0
5766,63,1.0,0.0,1.0,4.0,1.0
7151,45,2.0,2.0,1.0,2.0,2.0
1533,37,1.0,1.0,2.0,2.0,0.0
6836,31,1.0,1.0,1.0,1.0,2.0
7580,57,1.0,0.0,0.0,3.0,2.0
5227,24,1.0,1.0,2.0,1.0,3.0
4539,54,1.0,1.0,0.0,2.0,3.0
4227,48,2.0,0.0,2.0,0.0,2.0
7097,28,0.0,2.0,1.0,3.0,2.0
1446,44,2.0,0.0,1.0,2.0,3.0
4621,20,0.0,0.0,2.0,4.0,0.0
3129,28,0.0,1.0,1.0,4.0,2.0
7815,43,2.0,0.0,0.0,2.0,1.0
2289,36,0.0,0.0,0.0,3.0,2.0
8041,46,2.0,1.0,0.0,4.0,2.0
4950,28,1.0,1.0,1.0,3.0,2.0
8190,29,1.0,1.0,1.0,4.0,0.0
8789,44,0.0,0.0,2.0,1.0,1.0
5420,39,1.0,1.0,0.0,0.0,2.0
6074,35,1.0,1.0,0.0,4.0,0.0
2751,33,1.0,1.0,1.0,1.0,3.0
8127,39,1.0,2.0,0.0,3.0,3.0
2236,59,2.0,0.0,0.0,3.0,1.0
5053,61,0.0,0.0,1.0,1.0,2.0
9990,49,1.0,0.0,1.0,2.0,3.0
2934,26,2.0,0.0,2.0,1.0,0.0
8085,35,2.0,1.0,1.0,3.0,1.0
1524,24,0.0,1.0,0.0,0.0,3.0
8669,42,2.0,2.0,2.0,1.0,2.0
4848,32,0.0,0.0,0.0,3.0,1.0
8948,25,0.0,1.0,0.0,0.0,1.0
4981,36,1.0,2.0,0.0,3.0,1.0
5309,63,0.0,0.0,0.0,4.0,1.0
4370,34,1.0,2.0,2.0,3.0,1.0
2631,28,0.0,0.0,1.0,4.0,2.0
4804,44,2.0,2.0,0.0,0.0,0.0
2309,39,0.0,2.0,2.0,4.0,3.0
6942,27,1.0,0.0,2.0,0.0,3.0
9617,63,1.0,2.0,1.0,3.0,0.0
5921,34,2.0,0.0,1.0,2.0,2.0
3345,48,1.0,0.0,1.0,4.0,3.0
3266,46,1.0,2.0,2.0,2.0,0.0
2485,57,2.0,1.0,0.0,2.0,3.0
5276,42,2.0,2.0,1.0,3.0,0.0
3110,63,2.0,0.0,1.0,2.0,3.0
3325,40,1.0,1.0,0.0,1.0,2.0
6867,54,1.0,1.0,0.0,2.0,0.0
7866,47,2.0,1.0,0.0,4.0,2.0
7890,26,2.0,2.0,1.0,1.0,2.0
7154,44,1.0,0.0,1.0,2.0,3.0
8631,41,0.0,0.0,2.0,4.0,2.0
8208,35,0.0,2.0,2.0,0.0,1.0
5498,30,0.0,2.0,1.0,0.0,2.0
1674,41,2.0,2.0,1.0,4.0,2.0
3042,56,2.0,1.0,1.0,4.0,0.0
4938,41,1.0,0.0,1.0,4.0,1.0
4981,36,1.0,2.0,0.0,3.0,1.0
7792,59,1.0,1.0,0.0,0.0,1.0
4228,52,1.0,0.0,1.0,3.0,2.0
4086,54,0.0,0.0,2.0,1.0,2.0
3280,29,1.0,2.0,1.0,3.0,2.0
1958,39,2.0,0.0,2.0,2.0,2.0
518,29,1.0,2.0,0.0,3.0,2.0
6886,43,1.0,1.0,0.0,2.0,1.0
1148,25,0.0,1.0,0.0,3.0,0.0
7490,52,1.0,2.0,1.0,4.0,0.0
1704,61,0.0,2.0,0.0,3.0,1.0
3225,23,2.0,2.0,0.0,3.0,2.0
7174,56,0.0,1.0,1.0,1.0,0.0
6288,61,2.0,2.0,0.0,2.0,0.0
1143,34,0.0,1.0,2.0,0.0,3.0
1225,52,0.0,2.0,1.0,1.0,1.0
1197,51,1.0,2.0,2.0,4.0,3.0
1077,58,0.0,0.0,2.0,1.0,0.0
7466,38,2.0,0.0,0.0,3.0,2.0
9140,41,0.0,2.0,0.0,1.0,3.0
9397,19,1.0,2.0,2.0,1.0,1.0
4707,21,2.0,0.0,2.0,4.0,1.0
9855,43,1.0,0.0,0.0,2.0,2.0
7861,37,1.0,1.0,2.0,0.0,3.0
6581,48,1.0,1.0,0.0,2.0,1.0
4034,43,0.0,0.0,2.0,1.0,3.0
1273,27,2.0,1.0,0.0,0.0,2.0
7808,26,0.0,0.0,2.0,0.0,3.0
6758,30,1.0,1.0,2.0,2.0,0.0
2441,49,1.0,1.0,2.0,4.0,2.0
4361,29,1.0,2.0,1.0,0.0,0.0
5500,35,0.0,0.0,1.0,1.0,1.0
6949,27,1.0,0.0,2.0,3.0,3.0
7993,32,2.0,1.0,0.0,4.0,2.0
9736,46,1.0,0.0,0.0,4.0,1.0
8515,28,2.0,0.0,2.0,1.0,3.0
6167,20,1.0,1.0,1.0,3.0,3.0
1399,42,2.0,0.0,0.0,0.0,2.0
6553,36,0.0,0.0,0.0,0.0,2.0
5110,44,0.0,2.0,2.0,3.0,2.0
8832,30,0.0,0.0,1.0,2.0,3.0
6143,29,2.0,1.0,0.0,4.0,0.0
1529,20,0.0,1.0,2.0,1.0,0.0
2581,30,0.0,0.0,0.0,0.0,1.0
1650,40,1.0,0.0,1.0,1.0,2.0
3430,61,1.0,0.0,1.0,1.0,2.0
7224,29,0.0,1.0,0.0,4.0,3.0
3990,28,1.0,2.0,1.0,4.0,1.0
8647,36,0.0,0.0,0.0,3.0,2.0
4140,42,2.0,1.0,2.0,2.0,0.0
400,52,2.0,2.0,1.0,2.0,1.0
3368,27,0.0,2.0,2.0,2.0,2.0
6669,38,0.0,1.0,1.0,0.0,3.0
8947,22,1.0,2.0,0.0,1.0,3.0
7376,21,0.0,1.0,1.0,2.0,2.0
2602,61,0.0,0.0,1.0,3.0,0.0
2913,57,2.0,1.0,1.0,4.0,1.0
3352,32,0.0,0.0,1.0,0.0,2.0
9381,58,1.0,2.0,0.0,1.0,3.0
8684,51,2.0,2.0,2.0,3.0,0.0
1369,45,2.0,0.0,0.0,4.0,2.0
1446,41,0.0,0.0,0.0,2.0,3.0
3801,39,2.0,0.0,1.0,2.0,1.0
6258,53,2.0,2.0,2.0,3.0,3.0
4359,36,2.0,0.0,1.0,4.0,2.0
7544,26,0.0,1.0,2.0,0.0,0.0
1171,52,0.0,1.0,0.0,1.0,3.0
6112,34,2.0,0.0,0.0,0.0,2.0
6658,60,2.0,1.0,1.0,2.0,2.0
5735,46,0.0,0.0,2.0,1.0,1.0
8726,62,0.0,0.0,1.0,0.0,2.0
9136,28,2.0,0.0,1.0,3.0,0.0
4944,32,0.0,2.0,1.0,0.0,0.0
4086,54,0.0,0.0,2.0,1.0,2.0
1612,40,0.0,1.0,1.0,2.0,1.0
5756,51,2.0,2.0,2.0,3.0,0.0
1914,42,1.0,2.0,0.0,3.0,3.0
6683,32,0.0,2.0,1.0,3.0,1.0
5100,42,0.0,1.0,1.0,3.0,2.0
5346,30,2.0,2.0,2.0,2.0,2.0
5420,39,1.0,1.0,0.0,0.0,2.0
7449,19,2.0,2.0,1.0,3.0,3.0
8459,38,2.0,2.0,0.0,1.0,2.0
4258,42,1.0,0.0,0.0,2.0,0.0
9418,20,0.0,2.0,1.0,2.0,3.0
301,59,1.0,2.0,1.0,4.0,1.0
5909,45,0.0,2.0,2.0,1.0,0.0
9418,20,1.0,0.0,0.0,2.0,2.0
5085,42,1.0,2.0,2.0,2.0,3.0
5303,53,1.0,1.0,2.0,3.0,1.0
7065,57,1.0,0.0,1.0,4.0,2.0
2387,42,1.0,2.0,2.0,4.0,3.0
9185,39,0.0,1.0,2.0,3.0,3.0
6610,40,2.0,2.0,1.0,2.0,2.0
118,43,0.0,2.0,0.0,4.0,3.0
9412,34,0.0,1.0,0.0,4.0,2.0
1524,24,1.0,1.0,0.0,4.0,3.0
3430,61,1.0,0.0,1.0,4.0,2.0
3740,31,2.0,2.0,0.0,4.0,1.0
6129,36,1.0,2.0,0.0,3.0,1.0
4706,42,1.0,0.0,0.0,2.0,1.0
3225,47,0.0,2.0,0.0,1.0,2.0
8957,21,0.0,1.0,2.0,0.0,0.0
5402,29,1.0,1.0,1.0,1.0,0.0
7321,39,0.0,2.0,1.0,3.0,1.0
3042,38,0.0,1.0,1.0,4.0,0.0
6441,47,0.0,0.0,2.0,1.0,3.0
3930,58,0.0,2.0,1.0,0.0,3.0
9967,50,2.0,1.0,0.0,0.0,1.0
2133,30,0.0,2.0,1.0,3.0,0.0
6862,29,1.0,2.0,1.0,0.0,0.0
4707,21,0.0,0.0,2.0,3.0,1.0
400,39,2.0,0.0,1.0,0.0,1.0
177,37,2.0,2.0,2.0,4.0,3.0
9018,28,2.0,2.0,0.0,2.0,2.0
2198,43,2.0,0.0,0.0,2.0,0.0
8882,47,1.0,1.0,0.0,0.0,3.0
392,26,1.0,1.0,2.0,1.0,1.0
6251,44,2.0,1.0,1.0,3.0,2.0
3429,59,0.0,2.0,1.0,4.0,2.0
1178,33,2.0,0.0,0.0,2.0,1.0
2485,57,2.0,1.0,0.0,3.0,3.0
922,48,1.0,1.0,0.0,1.0,1.0
5308,41,2.0,1.0,1.0,3.0,3.0
7266,48,2.0,2.0,0.0,0.0,0.0
5100,42,1.0,1.0,1.0,3.0,2.0
2023,19,2.0,0.0,2.0,0.0,2.0
606,31,2.0,0.0,0.0,4.0,0.0
4348,62,0.0,0.0,0.0,0.0,0.0
3266,32,2.0,2.0,1.0,4.0,0.0
8357,60,2.0,2.0,0.0,1.0,1.0
9408,36,0.0,0.0,0.0,2.0,3.0
2142,34,2.0,0.0,2.0,3.0,0.0
7266,42,1.0,2.0,0.0,0.0,0.0
