id,age,click,full_name,gender,device_type,ad_position,browsing_history,time_of_day
8226.0,31.4,1.0,User8226,Male,Tablet,Top,Entertainment,Morning
4254.0,19.0,1.0,User4254,Male,Desktop,Bottom,Entertainment,Afternoon
1099.0,36.0,0.0,User1099,Male,Tablet,Top,Shopping,Night
3641.0,33.0,1.0,User3641,Female,Tablet,Bottom,Entertainment,Night
3014.0,45.0,1.0,User3014,Female,Mobile,Top,Entertainment,Afternoon
2964.0,40.0,1.0,User2964,Non-Binary,Mobile,Side,Entertainment,Night
9807.0,35.0,1.0,User9807,Non-Binary,Tablet,Bottom,Education,Night
9806.0,58.0,1.0,User9806,Male,Desktop,Bottom,Entertainment,Evening
6883.0,32.0,0.0,User6883,Male,Desktop,Side,News,Afternoon
1470.0,25.0,0.0,User1470,Male,Tablet,Top,Social Media,Evening
645.0,51.0,0.0,User645,Female,Tablet,Side,Entertainment,Morning
4015.0,44.0,1.0,User4015,Male,Desktop,Side,Entertainment,Morning
8208.0,35.4,1.0,User8208,Female,Tablet,Top,Education,Evening
5425.0,44.4,1.0,User5425,Female,Mobile,Side,Entertainment,Afternoon
4874.0,58.0,0.0,User4874,Male,Mobile,Bottom,News,Morning
1914.0,42.0,1.0,User1914,Male,Desktop,Bottom,Shopping,Morning
4950.0,28.0,1.0,User4950,Male,Mobile,Bottom,Entertainment,Morning
24.0,33.6,1.0,User24,Female,Tablet,Side,Entertainment,Morning
7450.0,33.8,1.0,User7450,Female,Desktop,Side,News,Night
2019.0,42.0,0.0,User2019,Female,Tablet,Top,Entertainment,Night
1446.0,44.4,1.0,User1446,Female,Desktop,Bottom,News,Night
7750.0,46.0,1.0,User7750,Female,Mobile,Side,Social Media,Morning
2337.0,40.0,1.0,User2337,Male,Desktop,Top,Entertainment,Morning
4178.0,41.0,0.0,User4178,Male,Desktop,Top,Entertainment,Morning
6487.0,19.0,1.0,User6487,Male,Desktop,Side,Entertainment,Morning
3057.0,36.0,0.0,User3057,Female,Desktop,Top,Entertainment,Afternoon
6765.0,46.0,1.0,User6765,Female,Desktop,Bottom,Entertainment,Morning
5193.0,50.0,1.0,User5193,Female,Desktop,Bottom,Education,Afternoon
6906.0,38.2,1.0,User6906,Non-Binary,Mobile,Top,Entertainment,Morning
2555.0,52.0,1.0,User2555,Non-Binary,Tablet,Bottom,News,Morning
4773.0,59.0,0.0,User4773,Male,Desktop,Top,Entertainment,Morning
6438.0,53.0,1.0,User6438,Non-Binary,Desktop,Bottom,Shopping,Night
9128.0,42.4,0.0,User9128,Female,Desktop,Top,Entertainment,Morning
9075.0,36.0,1.0,User9075,Female,Mobile,Bottom,Entertainment,Night
8372.0,52.0,0.0,User8372,Female,Desktop,Top,Entertainment,Afternoon
400.0,52.0,1.0,User400,Non-Binary,Tablet,Side,Entertainment,Evening
8334.0,32.2,0.0,User8334,Male,Desktop,Top,Entertainment,Evening
1965.0,46.0,0.0,User1965,Female,Tablet,Bottom,Shopping,Morning
5403.0,61.0,0.0,User5403,Male,Desktop,Top,Education,Night
3333.0,30.0,1.0,User3333,Male,Tablet,Top,Entertainment,Evening
5501.0,28.0,1.0,User5501,Non-Binary,Mobile,Bottom,Entertainment,Morning
9617.0,63.0,1.0,User9617,Female,Tablet,Bottom,Shopping,Morning
7792.0,48.6,0.0,User7792,Male,Mobile,Bottom,Entertainment,Evening
3708.0,43.0,0.0,User3708,Male,Desktop,Top,Entertainment,Evening
3280.0,29.0,0.0,User3280,Female,Tablet,Side,Entertainment,Morning
2529.0,49.0,1.0,User2529,Female,Desktop,Top,Entertainment,Afternoon
8832.0,49.0,1.0,User8832,Female,Tablet,Side,Entertainment,Night
5945.0,42.0,0.0,User5945,Male,Desktop,Side,Entertainment,Morning
9723.0,37.0,1.0,User9723,Female,Mobile,Side,Entertainment,Evening
6268.0,49.8,1.0,User6268,Female,Desktop,Top,Entertainment,Night
5664.0,32.0,0.0,User5664,Male,Mobile,Top,Entertainment,Morning
6268.0,49.8,1.0,User6268,Female,Desktop,Top,Entertainment,Night
1945.0,20.0,1.0,User1945,Female,Tablet,Side,Entertainment,Morning
8058.0,25.0,0.0,User8058,Female,Mobile,Bottom,Entertainment,Afternoon
560.0,48.6,0.0,User560,Female,Desktop,Side,Social Media,Morning
9806.0,58.0,1.0,User9806,Male,Tablet,Bottom,Entertainment,Morning
3299.0,44.0,1.0,User3299,Non-Binary,Tablet,Side,Entertainment,Evening
2336.0,32.0,1.0,User2336,Female,Tablet,Side,Entertainment,Morning
7466.0,47.0,1.0,User7466,Female,Mobile,Bottom,Shopping,Afternoon
4587.0,48.4,0.0,User4587,Female,Tablet,Top,Entertainment,Morning
1369.0,52.0,1.0,User1369,Female,Desktop,Bottom,Social Media,Morning
7438.0,53.0,1.0,User7438,Non-Binary,Mobile,Side,News,Morning
9162.0,42.8,0.0,User9162,Female,Mobile,Top,Entertainment,Night
1325.0,36.6,1.0,User1325,Female,Desktop,Side,Entertainment,Evening
5756.0,51.0,1.0,User5756,Non-Binary,Tablet,Top,Shopping,Afternoon
373.0,34.0,1.0,User373,Female,Mobile,Bottom,Education,Evening
1148.0,25.0,1.0,User1148,Female,Mobile,Bottom,Entertainment,Morning
6167.0,20.0,1.0,User6167,Male,Mobile,Side,Entertainment,Night
5276.0,42.0,1.0,User5276,Female,Tablet,Side,Shopping,Afternoon
5338.0,51.0,1.0,User5338,Male,Mobile,Top,Social Media,Morning
6462.0,36.0,1.0,User6462,Female,Tablet,Side,Education,Evening
9266.0,38.0,1.0,User9266,Female,Mobile,Bottom,Education,Afternoon
1540.0,45.0,0.0,User1540,Female,Tablet,Top,Entertainment,Evening
1190.0,47.8,1.0,User1190,Non-Binary,Desktop,Bottom,Education,Morning
6188.0,20.0,1.0,User6188,Female,Desktop,Bottom,Entertainment,Morning
7988.0,33.4,0.0,User7988,Female,Mobile,Bottom,News,Evening
9789.0,36.0,1.0,User9789,Female,Tablet,Bottom,Entertainment,Morning
346.0,29.0,0.0,User346,Male,Mobile,Top,News,Evening
5756.0,51.0,1.0,User5756,Non-Binary,Tablet,Top,Shopping,Afternoon
6160.0,61.0,0.0,User6160,Female,Tablet,Bottom,Entertainment,Evening
1549.0,56.0,1.0,User1549,Female,Desktop,Top,Entertainment,Afternoon
6980.0,62.0,1.0,User6980,Female,Desktop,Bottom,Social Media,Night
1077.0,53.2,1.0,User1077,Non-Binary,Desktop,Top,Entertainment,Afternoon
5951.0,41.0,0.0,User5951,Female,Tablet,Top,Entertainment,Evening
5193.0,50.0,1.0,User5193,Female,Desktop,Bottom,Education,Morning
7526.0,34.2,1.0,User7526,Female,Desktop,Side,Entertainment,Evening
8956.0,35.4,1.0,User8956,Male,Tablet,Top,Entertainment,Morning
1601.0,41.0,0.0,User1601,Female,Tablet,Top,Education,Morning
3906.0,50.0,1.0,User3906,Non-Binary,Tablet,Bottom,Entertainment,Evening
8189.0,26.0,0.0,User8189,Female,Tablet,Top,Shopping,Morning
8190.0,26.0,1.0,User8190,Female,Mobile,Side,Entertainment,Morning
7973.0,28.0,1.0,User7973,Female,Mobile,Bottom,Entertainment,Morning
5629.0,46.2,1.0,User5629,Female,Tablet,Top,Entertainment,Morning
4015.0,44.0,1.0,User4015,Male,Tablet,Side,Entertainment,Evening
1305.0,36.8,1.0,User1305,Female,Tablet,Top,News,Night
6880.0,47.0,1.0,User6880,Female,Mobile,Side,News,Night
2650.0,53.0,0.0,User2650,Female,Desktop,Side,Entertainment,Morning
4236.0,51.0,0.0,User4236,Female,Desktop,Bottom,Entertainment,Night
9173.0,49.0,0.0,User9173,Female,Desktop,Side,Education,Evening
2913.0,57.0,1.0,User2913,Non-Binary,Mobile,Side,Social Media,Morning
6161.0,61.0,1.0,User6161,Female,Desktop,Bottom,Entertainment,Afternoon
5766.0,63.0,1.0,User5766,Male,Desktop,Side,Social Media,Evening
5566.0,50.8,1.0,User5566,Non-Binary,Mobile,Bottom,Social Media,Morning
1141.0,37.0,1.0,User1141,Female,Desktop,Bottom,Entertainment,Afternoon
393.0,40.0,1.0,User393,Female,Desktop,Bottom,Shopping,Morning
1077.0,53.2,1.0,User1077,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
3759.0,28.0,0.0,User3759,Female,Mobile,Top,Entertainment,Morning
3854.0,56.0,1.0,User3854,Female,Tablet,Bottom,Social Media,Afternoon
5425.0,44.4,1.0,User5425,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
7438.0,53.0,1.0,User7438,Non-Binary,Mobile,Side,News,Morning
9231.0,21.0,1.0,User9231,Female,Desktop,Top,Shopping,Morning
2542.0,58.0,1.0,User2542,Non-Binary,Mobile,Bottom,Entertainment,Evening
3561.0,37.0,1.0,User3561,Female,Desktop,Bottom,Social Media,Evening
9855.0,44.4,1.0,User9855,Female,Desktop,Bottom,Entertainment,Morning
1445.0,44.0,0.0,User1445,Female,Mobile,Top,Entertainment,Morning
6811.0,24.0,1.0,User6811,Male,Mobile,Bottom,Education,Evening
7448.0,33.8,0.0,User7448,Male,Tablet,Side,Entertainment,Morning
1214.0,26.0,1.0,User1214,Female,Mobile,Bottom,News,Evening
1557.0,55.2,0.0,User1557,Female,Desktop,Bottom,Entertainment,Night
1171.0,48.2,1.0,User1171,Female,Mobile,Bottom,Entertainment,Night
966.0,54.0,1.0,User966,Male,Desktop,Bottom,Entertainment,Night
4015.0,44.0,1.0,User4015,Male,Desktop,Side,Entertainment,Evening
7652.0,40.4,1.0,User7652,Male,Mobile,Bottom,Education,Morning
315.0,42.0,1.0,User315,Female,Desktop,Side,Social Media,Morning
4462.0,52.0,1.0,User4462,Female,Tablet,Bottom,Entertainment,Afternoon
3164.0,40.6,1.0,User3164,Female,Desktop,Bottom,Entertainment,Evening
5483.0,52.0,0.0,User5483,Female,Tablet,Side,Education,Morning
6258.0,45.4,1.0,User6258,Non-Binary,Tablet,Top,Entertainment,Night
2722.0,39.0,1.0,User2722,Female,Desktop,Top,Entertainment,Evening
3570.0,56.0,0.0,User3570,Female,Mobile,Side,Entertainment,Evening
7748.0,57.0,0.0,User7748,Female,Desktop,Top,News,Night
5922.0,62.0,0.0,User5922,Female,Mobile,Side,Entertainment,Afternoon
3429.0,59.0,1.0,User3429,Female,Tablet,Side,Entertainment,Morning
6467.0,30.0,1.0,User6467,Female,Desktop,Side,Entertainment,Morning
3990.0,28.0,1.0,User3990,Female,Tablet,Side,Social Media,Morning
7670.0,54.0,1.0,User7670,Female,Desktop,Top,Education,Night
5993.0,41.0,0.0,User5993,Female,Desktop,Bottom,Entertainment,Evening
1368.0,47.4,0.0,User1368,Female,Desktop,Top,Entertainment,Afternoon
9842.0,43.0,1.0,User9842,Non-Binary,Mobile,Top,Entertainment,Afternoon
6602.0,45.4,1.0,User6602,Female,Desktop,Side,Entertainment,Night
866.0,46.6,0.0,User866,Male,Mobile,Bottom,Education,Night
8789.0,44.0,1.0,User8789,Female,Desktop,Bottom,Entertainment,Evening
3042.0,34.0,1.0,User3042,Female,Mobile,Side,Social Media,Afternoon
1741.0,45.0,1.0,User1741,Female,Mobile,Bottom,Entertainment,Night
3523.0,22.0,0.0,User3523,Male,Desktop,Bottom,Entertainment,Morning
5082.0,44.0,1.0,User5082,Female,Mobile,Top,Shopping,Afternoon
5055.0,45.0,1.0,User5055,Female,Desktop,Top,Education,Morning
9695.0,26.0,0.0,User9695,Male,Desktop,Side,Entertainment,Night
9057.0,38.0,1.0,User9057,Female,Desktop,Side,Entertainment,Morning
2129.0,47.0,1.0,User2129,Female,Tablet,Bottom,Social Media,Evening
3644.0,30.6,1.0,User3644,Female,Desktop,Side,Entertainment,Evening
4883.0,40.6,0.0,User4883,Female,Desktop,Top,Entertainment,Night
3236.0,56.0,1.0,User3236,Female,Mobile,Bottom,Entertainment,Morning
2311.0,22.0,1.0,User2311,Female,Desktop,Bottom,Entertainment,Afternoon
416.0,46.6,0.0,User416,Female,Desktop,Bottom,Social Media,Morning
9420.0,64.0,1.0,User9420,Non-Binary,Desktop,Side,Entertainment,Afternoon
770.0,41.4,1.0,User770,Female,Desktop,Bottom,Entertainment,Evening
2174.0,36.0,1.0,User2174,Female,Desktop,Bottom,Entertainment,Afternoon
9400.0,29.4,1.0,User9400,Non-Binary,Mobile,Side,Education,Night
301.0,59.0,1.0,User301,Male,Desktop,Side,Social Media,Evening
9146.0,58.0,1.0,User9146,Female,Desktop,Top,Entertainment,Afternoon
5412.0,35.0,1.0,User5412,Female,Mobile,Top,Entertainment,Morning
6202.0,43.6,1.0,User6202,Female,Tablet,Bottom,Shopping,Morning
8581.0,49.0,0.0,User8581,Female,Mobile,Bottom,Entertainment,Morning
2964.0,40.0,1.0,User2964,Non-Binary,Mobile,Bottom,Entertainment,Night
9151.0,22.0,0.0,User9151,Male,Desktop,Top,Entertainment,Evening
4762.0,24.0,0.0,User4762,Female,Mobile,Side,Shopping,Morning
9966.0,42.0,1.0,User9966,Female,Desktop,Top,Entertainment,Afternoon
3430.0,61.0,1.0,User3430,Male,Desktop,Side,Social Media,Morning
5487.0,43.8,0.0,User5487,Female,Desktop,Bottom,Entertainment,Night
2691.0,41.8,1.0,User2691,Non-Binary,Desktop,Bottom,News,Morning
8978.0,29.2,0.0,User8978,Female,Desktop,Side,Entertainment,Morning
265.0,30.0,0.0,User265,Female,Desktop,Bottom,Entertainment,Afternoon
2711.0,39.6,0.0,User2711,Non-Binary,Tablet,Side,Education,Morning
2272.0,52.0,1.0,User2272,Female,Desktop,Bottom,Entertainment,Morning
606.0,49.2,1.0,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
1171.0,48.2,1.0,User1171,Female,Mobile,Bottom,Entertainment,Night
1805.0,33.4,1.0,User1805,Female,Mobile,Top,Entertainment,Afternoon
8222.0,27.0,1.0,User8222,Female,Tablet,Side,News,Afternoon
5498.0,27.0,1.0,User5498,Female,Tablet,Side,Education,Morning
6906.0,38.2,1.0,User6906,Non-Binary,Mobile,Top,Entertainment,Morning
9670.0,56.0,0.0,User9670,Female,Desktop,Top,Shopping,Afternoon
911.0,32.0,1.0,User911,Non-Binary,Desktop,Top,Entertainment,Night
6602.0,45.4,1.0,User6602,Female,Desktop,Side,Entertainment,Night
4462.0,52.0,1.0,User4462,Female,Tablet,Bottom,Entertainment,Afternoon
2555.0,52.0,1.0,User2555,Non-Binary,Tablet,Bottom,News,Evening
5095.0,43.2,0.0,User5095,Female,Desktop,Bottom,Entertainment,Afternoon
3330.0,49.0,1.0,User3330,Male,Desktop,Bottom,News,Afternoon
9816.0,44.2,0.0,User9816,Male,Desktop,Bottom,Entertainment,Morning
9516.0,28.0,1.0,User9516,Female,Desktop,Top,Entertainment,Morning
805.0,35.0,1.0,User805,Female,Desktop,Bottom,Entertainment,Morning
1127.0,31.0,1.0,User1127,Female,Desktop,Side,Entertainment,Afternoon
6211.0,34.0,0.0,User6211,Female,Mobile,Top,Entertainment,Night
2595.0,48.2,1.0,User2595,Female,Desktop,Bottom,Entertainment,Morning
9736.0,46.0,1.0,User9736,Female,Desktop,Bottom,Entertainment,Evening
7438.0,53.0,1.0,User7438,Non-Binary,Mobile,Side,News,Morning
7086.0,30.0,1.0,User7086,Non-Binary,Mobile,Bottom,Entertainment,Morning
228.0,46.0,1.0,User228,Female,Desktop,Top,Social Media,Evening
2178.0,33.4,0.0,User2178,Female,Desktop,Bottom,Social Media,Morning
5921.0,45.6,1.0,User5921,Female,Desktop,Side,Entertainment,Morning
4559.0,30.0,0.0,User4559,Female,Desktop,Bottom,News,Night
1126.0,31.0,1.0,User1126,Female,Desktop,Side,Entertainment,Afternoon
1741.0,45.0,1.0,User1741,Female,Mobile,Bottom,Entertainment,Night
6874.0,57.0,0.0,User6874,Female,Mobile,Side,News,Afternoon
5056.0,40.8,0.0,User5056,Female,Tablet,Side,Social Media,Morning
5005.0,49.0,1.0,User5005,Male,Desktop,Top,Shopping,Morning
1454.0,46.0,1.0,User1454,Female,Desktop,Top,Entertainment,Morning
3543.0,55.0,1.0,User3543,Female,Tablet,Bottom,Entertainment,Morning
7057.0,43.0,0.0,User7057,Female,Tablet,Side,News,Night
2196.0,43.8,0.0,User2196,Female,Desktop,Top,News,Morning
5198.0,47.0,1.0,User5198,Female,Desktop,Bottom,Education,Morning
6100.0,33.2,1.0,User6100,Female,Desktop,Bottom,Education,Night
8459.0,38.0,1.0,User8459,Non-Binary,Tablet,Bottom,Entertainment,Morning
1446.0,44.4,1.0,User1446,Female,Desktop,Bottom,News,Night
8726.0,62.0,1.0,User8726,Female,Desktop,Side,Education,Morning
7139.0,26.0,0.0,User7139,Female,Desktop,Side,News,Afternoon
8726.0,62.0,1.0,User8726,Female,Desktop,Side,Education,Morning
92.0,43.0,0.0,User92,Female,Tablet,Top,Shopping,Morning
2823.0,46.0,0.0,User2823,Female,Mobile,Top,Entertainment,Morning
6174.0,35.0,0.0,User6174,Male,Desktop,Side,Entertainment,Morning
9806.0,58.0,1.0,User9806,Male,Tablet,Bottom,Entertainment,Evening
8476.0,43.0,0.0,User8476,Non-Binary,Desktop,Bottom,Social Media,Night
9157.0,35.2,1.0,User9157,Female,Mobile,Bottom,Entertainment,Morning
5418.0,34.0,1.0,User5418,Male,Desktop,Bottom,Entertainment,Evening
210.0,28.0,0.0,User210,Male,Tablet,Top,Entertainment,Afternoon
7688.0,57.0,1.0,User7688,Male,Desktop,Top,Entertainment,Evening
7590.0,38.4,0.0,User7590,Non-Binary,Desktop,Bottom,Social Media,Morning
2804.0,45.2,1.0,User2804,Female,Tablet,Bottom,Education,Evening
4890.0,43.0,1.0,User4890,Female,Tablet,Bottom,Education,Afternoon
6202.0,43.6,1.0,User6202,Female,Tablet,Bottom,Entertainment,Night
7466.0,47.0,1.0,User7466,Female,Mobile,Bottom,Shopping,Morning
6669.0,38.0,1.0,User6669,Female,Desktop,Bottom,News,Night
5890.0,56.0,1.0,User5890,Female,Mobile,Bottom,Entertainment,Morning
8400.0,41.6,1.0,User8400,Female,Tablet,Bottom,Entertainment,Afternoon
2032.0,36.0,1.0,User2032,Female,Desktop,Bottom,Entertainment,Morning
2124.0,50.0,1.0,User2124,Male,Desktop,Top,Entertainment,Morning
6258.0,45.4,1.0,User6258,Non-Binary,Tablet,Bottom,Entertainment,Night
1743.0,47.0,0.0,User1743,Female,Desktop,Bottom,News,Morning
4015.0,44.0,1.0,User4015,Male,Tablet,Side,Entertainment,Evening
6296.0,29.0,1.0,User6296,Female,Desktop,Bottom,Education,Evening
9412.0,34.0,1.0,User9412,Female,Mobile,Bottom,Social Media,Morning
8278.0,34.4,1.0,User8278,Female,Mobile,Top,Entertainment,Morning
5629.0,46.2,1.0,User5629,Female,Tablet,Top,Entertainment,Night
9075.0,36.0,1.0,User9075,Female,Mobile,Top,Entertainment,Night
9422.0,21.0,1.0,User9422,Female,Desktop,Side,Entertainment,Night
8174.0,20.0,1.0,User8174,Female,Mobile,Bottom,Entertainment,Afternoon
315.0,42.0,1.0,User315,Non-Binary,Desktop,Bottom,Social Media,Evening
9015.0,31.4,0.0,User9015,Male,Mobile,Side,Education,Afternoon
3898.0,45.8,0.0,User3898,Female,Desktop,Bottom,News,Morning
393.0,40.0,1.0,User393,Female,Desktop,Bottom,Shopping,Morning
4805.0,52.0,0.0,User4805,Female,Desktop,Bottom,Social Media,Morning
5338.0,51.0,1.0,User5338,Male,Mobile,Top,Social Media,Morning
3296.0,42.0,0.0,User3296,Female,Desktop,Top,Entertainment,Afternoon
316.0,42.0,1.0,User316,Non-Binary,Desktop,Bottom,Social Media,Night
2394.0,37.6,0.0,User2394,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
9738.0,30.0,0.0,User9738,Female,Desktop,Bottom,Entertainment,Evening
1575.0,31.0,0.0,User1575,Non-Binary,Desktop,Bottom,Entertainment,Night
7828.0,29.0,1.0,User7828,Female,Tablet,Bottom,Entertainment,Morning
3478.0,62.0,0.0,User3478,Non-Binary,Tablet,Top,Entertainment,Night
3834.0,61.0,0.0,User3834,Male,Desktop,Bottom,Entertainment,Night
5439.0,38.0,1.0,User5439,Female,Desktop,Side,Social Media,Afternoon
1136.0,58.0,1.0,User1136,Female,Mobile,Side,Entertainment,Morning
1225.0,27.0,1.0,User1225,Female,Tablet,Side,Entertainment,Morning
7.0,33.0,1.0,User7,Female,Tablet,Bottom,Entertainment,Evening
2946.0,37.0,1.0,User2946,Female,Desktop,Bottom,Entertainment,Afternoon
1729.0,26.0,1.0,User1729,Female,Desktop,Top,Entertainment,Afternoon
1369.0,52.0,1.0,User1369,Female,Desktop,Bottom,Social Media,Morning
1914.0,42.0,1.0,User1914,Male,Tablet,Bottom,Shopping,Night
7993.0,32.6,1.0,User7993,Female,Desktop,Bottom,Entertainment,Morning
8789.0,44.0,1.0,User8789,Female,Desktop,Top,Entertainment,Evening
5324.0,55.8,1.0,User5324,Non-Binary,Mobile,Bottom,Social Media,Night
5878.0,34.2,1.0,User5878,Female,Tablet,Bottom,Education,Morning
7438.0,53.0,1.0,User7438,Female,Desktop,Side,News,Morning
9058.0,39.8,0.0,User9058,Non-Binary,Desktop,Bottom,Education,Afternoon
2266.0,38.0,0.0,User2266,Non-Binary,Mobile,Bottom,Entertainment,Morning
4415.0,36.2,0.0,User4415,Non-Binary,Desktop,Top,News,Night
1850.0,38.0,0.0,User1850,Female,Desktop,Top,Entertainment,Evening
1931.0,31.8,1.0,User1931,Female,Mobile,Bottom,Shopping,Night
5523.0,32.0,0.0,User5523,Female,Desktop,Top,Shopping,Afternoon
2733.0,33.2,1.0,User2733,Non-Binary,Tablet,Bottom,Entertainment,Morning
5678.0,49.8,0.0,User5678,Female,Desktop,Top,Entertainment,Afternoon
5338.0,51.0,1.0,User5338,Male,Desktop,Bottom,Social Media,Morning
3955.0,63.0,0.0,User3955,Female,Desktop,Top,Entertainment,Afternoon
1340.0,40.0,0.0,User1340,Female,Tablet,Bottom,Entertainment,Evening
6743.0,47.8,1.0,User6743,Female,Mobile,Side,Entertainment,Morning
5909.0,45.0,1.0,User5909,Female,Tablet,Top,Entertainment,Afternoon
8359.0,44.8,0.0,User8359,Female,Desktop,Bottom,Shopping,Morning
9021.0,50.0,0.0,User9021,Female,Tablet,Top,Entertainment,Morning
7828.0,29.0,1.0,User7828,Female,Tablet,Bottom,Entertainment,Morning
7971.0,28.0,1.0,User7971,Non-Binary,Tablet,Top,Entertainment,Evening
5329.0,54.0,1.0,User5329,Male,Tablet,Side,Entertainment,Evening
2361.0,43.0,0.0,User2361,Female,Desktop,Top,Entertainment,Morning
1253.0,36.0,1.0,User1253,Female,Desktop,Bottom,Shopping,Morning
4049.0,57.0,1.0,User4049,Female,Desktop,Top,Entertainment,Morning
1033.0,40.6,0.0,User1033,Female,Tablet,Bottom,Entertainment,Night
6237.0,32.0,1.0,User6237,Non-Binary,Mobile,Top,News,Morning
5085.0,44.0,1.0,User5085,Female,Tablet,Bottom,News,Night
1104.0,47.0,0.0,User1104,Female,Desktop,Bottom,Entertainment,Evening
7498.0,31.2,1.0,User7498,Male,Mobile,Side,Entertainment,Morning
7376.0,21.0,1.0,User7376,Female,Mobile,Side,News,Morning
9444.0,51.0,0.0,User9444,Female,Mobile,Side,Entertainment,Afternoon
163.0,44.8,0.0,User163,Male,Desktop,Bottom,Entertainment,Night
9967.0,42.0,1.0,User9967,Female,Mobile,Side,Education,Morning
928.0,47.0,1.0,User928,Male,Desktop,Bottom,Social Media,Night
3109.0,37.4,1.0,User3109,Female,Tablet,Side,Entertainment,Evening
2715.0,39.6,0.0,User2715,Male,Mobile,Bottom,Entertainment,Afternoon
6771.0,47.4,1.0,User6771,Female,Desktop,Side,Shopping,Morning
1178.0,46.6,1.0,User1178,Male,Desktop,Bottom,Entertainment,Evening
2387.0,39.2,1.0,User2387,Non-Binary,Mobile,Top,Social Media,Morning
6237.0,32.0,1.0,User6237,Non-Binary,Mobile,Top,News,Morning
6315.0,36.0,1.0,User6315,Female,Desktop,Top,News,Afternoon
8415.0,64.0,0.0,User8415,Female,Desktop,Bottom,Entertainment,Evening
4976.0,34.0,1.0,User4976,Female,Mobile,Bottom,Entertainment,Afternoon
8081.0,38.0,1.0,User8081,Female,Tablet,Bottom,Entertainment,Night
9892.0,51.0,1.0,User9892,Female,Tablet,Side,Entertainment,Evening
412.0,49.8,1.0,User412,Male,Tablet,Top,News,Evening
1634.0,54.0,0.0,User1634,Female,Tablet,Bottom,News,Night
3042.0,34.0,1.0,User3042,Female,Mobile,Side,Social Media,Morning
3906.0,50.0,1.0,User3906,Non-Binary,Tablet,Bottom,Entertainment,Evening
7699.0,45.0,0.0,User7699,Non-Binary,Tablet,Side,Entertainment,Afternoon
5055.0,45.0,1.0,User5055,Female,Desktop,Top,Education,Morning
7471.0,46.6,1.0,User7471,Female,Mobile,Bottom,Shopping,Morning
5881.0,26.0,1.0,User5881,Non-Binary,Tablet,Top,Entertainment,Morning
6251.0,44.0,1.0,User6251,Non-Binary,Mobile,Bottom,Shopping,Morning
9676.0,21.0,1.0,User9676,Female,Mobile,Top,Entertainment,Morning
1679.0,56.0,0.0,User1679,Female,Mobile,Top,Education,Morning
5514.0,31.0,1.0,User5514,Female,Desktop,Side,Entertainment,Night
188.0,56.0,1.0,User188,Female,Desktop,Bottom,News,Morning
9311.0,48.4,1.0,User9311,Non-Binary,Desktop,Side,Social Media,Afternoon
