full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
User1969,46,1.0,Non-Binary,Mobile,Bottom,Entertainment,Night
User1970,42,0.0,Female,Desktop,Bottom,Education,Afternoon
User1971,42,0.0,Male,Desktop,Side,Education,Night
User1972,33,0.0,Non-Binary,Desktop,Bottom,Entertainment,Night
User1973,37,0.0,Female,Mobile,Side,Social Media,Morning
User1975,30,1.0,Female,Mobile,Top,Social Media,Morning
User1977,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User1978,42,0.0,Female,Tablet,Side,News,Evening
User198,54,0.0,Non-Binary,Mobile,Bottom,Shopping,Morning
User1982,42,0.0,Male,Desktop,Bottom,Entertainment,Night
User1988,42,0.0,Female,Tablet,Side,Shopping,Evening
User1992,42,0.0,Female,Tablet,Top,Social Media,Morning
User1995,53,0.0,Male,Desktop,Top,Shopping,Evening
User1997,63,0.0,Non-Binary,Tablet,Side,Education,Evening
User200,42,0.0,Male,Mobile,Bottom,News,Evening
User2002,42,0.0,Female,Desktop,Top,Education,Evening
User2003,42,0.0,Female,Desktop,Bottom,News,Afternoon
User2006,27,0.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
User2009,42,0.0,Female,Tablet,Top,News,Evening
User2016,42,0.0,Male,Desktop,Side,News,Afternoon
User2017,39,1.0,Male,Tablet,Bottom,Shopping,Evening
User2019,42,0.0,Non-Binary,Tablet,Top,Social Media,Night
User202,49,0.0,Female,Mobile,Side,Social Media,Evening
User2021,41,1.0,Male,Mobile,Bottom,Social Media,Night
User2023,19,1.0,Non-Binary,Desktop,Top,Entertainment,Morning
User2025,42,0.0,Male,Mobile,Bottom,Shopping,Evening
User2029,27,0.0,Male,Mobile,Top,Social Media,Afternoon
User2032,36,1.0,Non-Binary,Desktop,Bottom,Education,Morning
User2033,42,0.0,Female,Mobile,Top,Shopping,Morning
User2036,63,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User2038,46,0.0,Non-Binary,Desktop,Top,Social Media,Morning
User204,42,0.0,Female,Desktop,Side,News,Night
User2043,42,0.0,Non-Binary,Tablet,Side,News,Evening
User2044,31,1.0,Male,Mobile,Top,News,Evening
User2046,42,0.0,Female,Tablet,Side,Entertainment,Morning
User2047,64,0.0,Female,Tablet,Top,Shopping,Evening
User2052,42,0.0,Non-Binary,Tablet,Side,Social Media,Evening
User2057,33,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User2058,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
User2059,58,0.0,Female,Tablet,Top,Social Media,Afternoon
User2060,57,0.0,Male,Tablet,Top,Social Media,Afternoon
User2062,42,0.0,Male,Desktop,Top,Social Media,Morning
User2067,19,0.0,Non-Binary,Mobile,Side,Entertainment,Evening
User207,42,0.0,Non-Binary,Tablet,Top,Education,Evening
User2073,42,0.0,Non-Binary,Tablet,Top,Education,Evening
User2076,18,0.0,Female,Mobile,Bottom,News,Morning
User2077,57,0.0,Male,Mobile,Bottom,Entertainment,Night
User2082,29,0.0,Male,Mobile,Side,Social Media,Night
User2083,60,0.0,Female,Desktop,Top,News,Afternoon
User2084,60,0.0,Non-Binary,Mobile,Top,Education,Night
User2086,51,0.0,Female,Mobile,Side,Shopping,Night
User2087,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User209,53,0.0,Female,Mobile,Top,News,Evening
User2090,52,0.0,Non-Binary,Desktop,Top,News,Night
User2093,42,0.0,Male,Mobile,Side,Education,Afternoon
User2094,42,0.0,Non-Binary,Desktop,Bottom,News,Night
User2096,48,1.0,Non-Binary,Desktop,Top,Education,Night
User2098,58,0.0,Male,Tablet,Top,Social Media,Night
User210,28,0.0,Male,Tablet,Top,Education,Afternoon
User2101,34,0.0,Female,Mobile,Side,Entertainment,Evening
User2109,58,0.0,Non-Binary,Desktop,Top,Shopping,Afternoon
User211,42,0.0,Non-Binary,Tablet,Side,Social Media,Night
User2110,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User2111,42,0.0,Female,Tablet,Bottom,Entertainment,Afternoon
User2113,42,0.0,Female,Tablet,Top,Shopping,Morning
User2114,20,0.0,Male,Tablet,Bottom,Entertainment,Morning
User2115,40,0.0,Non-Binary,Mobile,Side,News,Night
User2116,42,0.0,Female,Mobile,Top,Education,Night
User2117,39,0.0,Male,Tablet,Bottom,Social Media,Afternoon
User212,42,0.0,Female,Desktop,Bottom,Education,Afternoon
User2122,62,0.0,Non-Binary,Tablet,Side,Shopping,Night
User2124,39,1.0,Male,Desktop,Top,Social Media,Evening
User2125,39,1.0,Female,Tablet,Top,Shopping,Evening
User2127,42,0.0,Non-Binary,Tablet,Side,Education,Evening
User2129,47,1.0,Female,Tablet,Bottom,Social Media,Evening
User2131,36,0.0,Female,Mobile,Side,Social Media,Morning
User2133,42,0.0,Male,Tablet,Side,Shopping,Afternoon
User2134,30,0.0,Male,Mobile,Bottom,Education,Night
User2137,39,1.0,Male,Tablet,Side,News,Night
User2142,34,1.0,Non-Binary,Desktop,Top,Shopping,Afternoon
User215,31,0.0,Male,Desktop,Side,Education,Morning
User2150,39,0.0,Female,Mobile,Top,News,Night
User2155,42,0.0,Female,Desktop,Side,Education,Morning
User2156,46,1.0,Female,Tablet,Side,Shopping,Afternoon
User2157,42,0.0,Male,Desktop,Side,Shopping,Night
User2159,29,0.0,Non-Binary,Mobile,Top,News,Afternoon
User2162,42,0.0,Female,Desktop,Side,Social Media,Afternoon
User2167,64,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User2169,42,0.0,Non-Binary,Tablet,Top,News,Afternoon
User217,42,0.0,Male,Tablet,Bottom,Education,Morning
User2172,42,0.0,Female,Mobile,Top,Education,Night
User2173,52,1.0,Male,Mobile,Bottom,Shopping,Night
User2174,36,1.0,Female,Desktop,Bottom,Entertainment,Afternoon
User2177,23,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User2178,42,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User218,62,0.0,Female,Tablet,Top,News,Evening
User2188,42,0.0,Male,Mobile,Bottom,Shopping,Afternoon
User2190,46,0.0,Male,Desktop,Top,Social Media,Evening
User2192,42,0.0,Male,Mobile,Bottom,Education,Evening
User2196,42,0.0,Male,Desktop,Top,News,Morning
User2198,42,0.0,Female,Desktop,Bottom,News,Afternoon
User2202,43,0.0,Female,Tablet,Top,Education,Morning
User2204,50,0.0,Female,Tablet,Side,Social Media,Afternoon
User2205,61,0.0,Male,Tablet,Side,Education,Morning
User2207,19,0.0,Male,Mobile,Bottom,Entertainment,Evening
User2210,42,0.0,Male,Desktop,Bottom,News,Morning
User2211,46,0.0,Male,Mobile,Bottom,Social Media,Night
User2213,42,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User2214,22,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User2215,33,0.0,Female,Tablet,Top,Social Media,Night
User2219,42,0.0,Non-Binary,Tablet,Top,Education,Evening
User222,42,0.0,Male,Tablet,Bottom,News,Afternoon
User2223,27,0.0,Male,Desktop,Bottom,Shopping,Evening
User2228,42,0.0,Female,Desktop,Side,Social Media,Evening
User2229,22,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
User223,42,0.0,Female,Tablet,Top,Social Media,Afternoon
User2230,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Morning
User2234,42,0.0,Non-Binary,Desktop,Top,News,Night
User2235,42,0.0,Non-Binary,Desktop,Bottom,News,Afternoon
User2236,59,0.0,Non-Binary,Desktop,Bottom,Education,Evening
User2238,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User2239,25,1.0,Female,Tablet,Bottom,Education,Morning
User224,42,0.0,Male,Tablet,Bottom,News,Morning
User2242,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User2244,42,0.0,Female,Mobile,Top,Entertainment,Evening
User2248,34,0.0,Male,Desktop,Bottom,Social Media,Afternoon
User2249,42,0.0,Male,Tablet,Bottom,News,Evening
User225,42,0.0,Male,Desktop,Bottom,Shopping,Afternoon
User2251,42,0.0,Male,Mobile,Bottom,Education,Evening
User226,46,1.0,Non-Binary,Desktop,Top,Shopping,Morning
User2265,42,0.0,Female,Desktop,Bottom,Education,Night
User2266,38,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User2267,42,0.0,Male,Desktop,Side,Entertainment,Afternoon
User2272,52,1.0,Female,Tablet,Bottom,News,Morning
User2275,28,0.0,Female,Mobile,Bottom,News,Morning
User228,46,1.0,Female,Mobile,Top,Social Media,Evening
User2280,42,0.0,Non-Binary,Tablet,Side,News,Morning
User2282,50,0.0,Female,Tablet,Top,Education,Evening
User2288,42,0.0,Male,Desktop,Top,Shopping,Morning
User2289,39,1.0,Female,Desktop,Bottom,Shopping,Morning
User2290,41,1.0,Non-Binary,Tablet,Top,News,Evening
User2291,53,0.0,Female,Tablet,Bottom,News,Evening
User2295,53,0.0,Male,Tablet,Bottom,Social Media,Afternoon
User2296,42,0.0,Male,Desktop,Side,Entertainment,Night
User2297,57,1.0,Male,Tablet,Side,Education,Morning
User23,30,0.0,Male,Mobile,Side,Shopping,Morning
User2303,64,0.0,Male,Tablet,Bottom,News,Afternoon
User2307,42,0.0,Female,Desktop,Bottom,Education,Morning
User2309,22,1.0,Male,Tablet,Bottom,Entertainment,Night
User2311,39,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
User2313,42,0.0,Non-Binary,Desktop,Bottom,News,Evening
User2318,40,0.0,Male,Mobile,Bottom,Education,Evening
User2319,42,0.0,Male,Mobile,Bottom,Shopping,Evening
User2320,53,0.0,Male,Desktop,Top,Social Media,Morning
User2323,29,0.0,Non-Binary,Tablet,Side,Education,Afternoon
User2326,50,0.0,Female,Tablet,Side,Entertainment,Morning
User2329,51,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User2330,27,0.0,Female,Tablet,Top,News,Evening
User2331,37,0.0,Male,Desktop,Top,Social Media,Night
User2332,42,0.0,Non-Binary,Mobile,Top,Social Media,Night
User2333,28,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User2334,42,0.0,Non-Binary,Desktop,Top,Entertainment,Night
User2336,32,1.0,Female,Tablet,Side,Shopping,Morning
User2337,40,1.0,Male,Desktop,Top,Entertainment,Evening
User2339,42,0.0,Female,Desktop,Top,Entertainment,Afternoon
User234,19,1.0,Female,Tablet,Bottom,Social Media,Morning
User2342,30,0.0,Non-Binary,Mobile,Side,Education,Night
User2346,42,0.0,Non-Binary,Mobile,Bottom,Education,Night
User2348,42,0.0,Non-Binary,Mobile,Side,Education,Morning
User235,55,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User2352,42,0.0,Non-Binary,Tablet,Bottom,Education,Morning
User2353,59,0.0,Male,Mobile,Bottom,News,Night
User2355,42,0.0,Male,Mobile,Side,Social Media,Morning
User2356,42,0.0,Female,Mobile,Side,Education,Night
User2358,28,0.0,Non-Binary,Desktop,Side,Shopping,Morning
User2359,42,0.0,Non-Binary,Desktop,Side,News,Night
User2361,42,0.0,Female,Desktop,Top,Social Media,Morning
User2364,54,0.0,Female,Tablet,Side,Social Media,Afternoon
User2365,20,0.0,Male,Mobile,Bottom,Social Media,Evening
User2370,54,0.0,Non-Binary,Tablet,Bottom,Education,Evening
User2372,59,0.0,Female,Tablet,Side,News,Morning
User2373,31,1.0,Non-Binary,Desktop,Bottom,Social Media,Night
User2374,54,0.0,Non-Binary,Tablet,Side,Social Media,Evening
User238,55,0.0,Male,Desktop,Side,Shopping,Evening
User2380,42,0.0,Non-Binary,Desktop,Side,Education,Evening
User2382,36,0.0,Female,Tablet,Top,Shopping,Evening
User2384,37,0.0,Non-Binary,Desktop,Side,Education,Afternoon
User2385,42,0.0,Male,Desktop,Side,Shopping,Evening
User2387,39,1.0,Non-Binary,Mobile,Top,Social Media,Night
User2391,22,0.0,Male,Desktop,Side,Social Media,Night
User2392,62,0.0,Female,Tablet,Side,News,Morning
User2394,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Afternoon
User2397,42,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
User24,39,1.0,Male,Tablet,Side,Entertainment,Afternoon
User2400,39,0.0,Non-Binary,Tablet,Top,News,Evening
User2402,27,0.0,Female,Mobile,Top,Social Media,Morning
User2403,38,0.0,Male,Desktop,Bottom,Shopping,Morning
User2405,42,0.0,Male,Desktop,Bottom,Entertainment,Morning
User2410,42,0.0,Male,Tablet,Side,Education,Evening
User2414,38,0.0,Male,Desktop,Top,Entertainment,Evening
User2425,42,0.0,Male,Tablet,Top,Entertainment,Morning
User2428,33,1.0,Female,Tablet,Side,Shopping,Morning
User2430,38,0.0,Female,Mobile,Top,Shopping,Evening
User2431,54,1.0,Male,Desktop,Top,Social Media,Night
User2432,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User2434,30,0.0,Male,Tablet,Bottom,News,Morning
User2440,37,0.0,Female,Desktop,Top,Entertainment,Morning
User2441,49,0.0,Male,Mobile,Top,Social Media,Morning
User2443,23,0.0,Female,Tablet,Bottom,Entertainment,Night
User2445,42,0.0,Male,Mobile,Top,Entertainment,Evening
User2448,31,0.0,Female,Tablet,Bottom,Shopping,Afternoon
User2449,42,0.0,Female,Desktop,Bottom,Education,Morning
User245,32,0.0,Non-Binary,Tablet,Side,Education,Afternoon
User2453,42,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User2455,56,0.0,Male,Tablet,Bottom,Shopping,Evening
User2457,61,0.0,Non-Binary,Mobile,Top,Entertainment,Evening
User2458,42,0.0,Non-Binary,Tablet,Side,Social Media,Afternoon
User246,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User2460,42,0.0,Non-Binary,Tablet,Side,News,Evening
User2463,45,0.0,Female,Mobile,Side,Social Media,Evening
User2466,42,0.0,Female,Desktop,Side,Shopping,Night
User2467,41,0.0,Non-Binary,Mobile,Side,News,Evening
User2469,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User247,20,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User2470,20,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User2471,42,0.0,Non-Binary,Tablet,Bottom,News,Night
User2474,42,0.0,Male,Desktop,Top,Education,Night
User2477,42,0.0,Non-Binary,Mobile,Top,Entertainment,Afternoon
User2479,42,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User2481,50,0.0,Non-Binary,Mobile,Side,Entertainment,Night
User2483,53,0.0,Non-Binary,Mobile,Side,Education,Afternoon
User2485,57,1.0,Non-Binary,Mobile,Bottom,News,Night
User2488,25,0.0,Female,Mobile,Side,Entertainment,Evening
User249,42,0.0,Female,Desktop,Bottom,Shopping,Afternoon
User2495,41,0.0,Female,Tablet,Bottom,Social Media,Evening
User2499,50,0.0,Male,Tablet,Bottom,Social Media,Evening
User250,39,1.0,Non-Binary,Mobile,Bottom,News,Afternoon
User2504,42,0.0,Female,Mobile,Side,Education,Night
User2509,42,0.0,Female,Mobile,Side,Education,Night
User2510,47,0.0,Male,Mobile,Side,Social Media,Afternoon
User2513,50,0.0,Male,Tablet,Top,Social Media,Afternoon
User2514,42,0.0,Female,Desktop,Top,News,Night
User2520,42,0.0,Non-Binary,Mobile,Side,News,Afternoon
User2521,37,0.0,Female,Tablet,Bottom,Shopping,Night
User2524,42,0.0,Non-Binary,Mobile,Top,Entertainment,Afternoon
User2526,52,0.0,Non-Binary,Tablet,Top,News,Night
User2529,39,1.0,Female,Desktop,Top,Entertainment,Afternoon
User2530,37,0.0,Female,Mobile,Top,Shopping,Afternoon
User2531,42,0.0,Non-Binary,Mobile,Top,Social Media,Afternoon
User2532,42,0.0,Female,Mobile,Top,Shopping,Evening
User2535,61,0.0,Male,Mobile,Bottom,Shopping,Night
User2542,58,1.0,Non-Binary,Mobile,Side,Entertainment,Evening
User2543,42,0.0,Female,Desktop,Top,Social Media,Night
User2544,56,0.0,Non-Binary,Desktop,Side,Social Media,Night
User2548,55,0.0,Male,Desktop,Top,Shopping,Evening
User255,31,1.0,Female,Desktop,Bottom,Entertainment,Night
User2550,42,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User2555,39,1.0,Non-Binary,Tablet,Bottom,News,Evening
User2559,42,0.0,Male,Desktop,Bottom,Entertainment,Night
User256,52,0.0,Female,Desktop,Side,Education,Night
User2563,33,0.0,Female,Tablet,Bottom,Social Media,Afternoon
User2565,42,0.0,Non-Binary,Desktop,Bottom,Shopping,Night
User2569,42,0.0,Male,Mobile,Top,News,Morning
User2573,27,0.0,Male,Mobile,Side,Education,Morning
User2576,31,0.0,Male,Tablet,Bottom,News,Night
User2577,44,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User2578,42,0.0,Male,Mobile,Top,Social Media,Morning
User2579,42,0.0,Female,Desktop,Side,Education,Evening
User2581,39,1.0,Female,Mobile,Bottom,Education,Evening
User2587,53,0.0,Non-Binary,Mobile,Bottom,Shopping,Morning
User2593,38,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User2594,29,0.0,Male,Mobile,Side,Shopping,Evening
User2595,39,1.0,Female,Desktop,Bottom,News,Morning
User2596,52,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User2597,42,0.0,Female,Mobile,Top,Shopping,Afternoon
User2600,42,0.0,Female,Tablet,Bottom,Education,Evening
User2602,61,1.0,Female,Desktop,Side,Shopping,Afternoon
User2604,42,0.0,Female,Desktop,Top,News,Afternoon
User2606,57,0.0,Female,Tablet,Top,Entertainment,Morning
User2607,42,0.0,Female,Tablet,Bottom,News,Evening
User2609,33,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User2615,36,0.0,Female,Tablet,Side,Shopping,Evening
User2617,42,0.0,Male,Desktop,Bottom,Shopping,Evening
User262,33,0.0,Male,Mobile,Bottom,Entertainment,Afternoon
User2620,49,0.0,Non-Binary,Tablet,Top,News,Night
User263,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User2630,42,0.0,Female,Tablet,Top,Education,Night
User2631,42,0.0,Female,Desktop,Side,Social Media,Morning
User2633,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User2637,20,0.0,Non-Binary,Mobile,Top,Education,Night
User264,44,0.0,Female,Desktop,Side,Education,Morning
User2640,42,0.0,Male,Tablet,Side,Entertainment,Evening
User2642,46,0.0,Female,Mobile,Top,Entertainment,Afternoon
User2645,48,0.0,Female,Tablet,Bottom,Education,Morning
User2646,42,0.0,Non-Binary,Mobile,Bottom,Education,Evening
User265,30,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User2650,53,0.0,Non-Binary,Desktop,Side,Shopping,Morning
User2651,42,0.0,Male,Tablet,Bottom,Entertainment,Morning
User2654,24,0.0,Female,Desktop,Side,Education,Morning
User2655,57,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User2656,42,0.0,Non-Binary,Mobile,Side,Shopping,Night
User2657,33,0.0,Female,Mobile,Side,Shopping,Night
User2663,42,0.0,Male,Mobile,Side,Entertainment,Night
User2666,42,0.0,Male,Mobile,Top,News,Afternoon
User2667,42,0.0,Female,Desktop,Side,News,Night
User2668,42,0.0,Male,Tablet,Side,News,Night
User2671,42,0.0,Male,Tablet,Side,Shopping,Afternoon
User2676,42,0.0,Female,Tablet,Side,News,Morning
User268,42,0.0,Non-Binary,Desktop,Top,Shopping,Night
User2681,59,0.0,Female,Desktop,Bottom,Education,Night
User2683,36,0.0,Male,Tablet,Bottom,News,Morning
User2687,21,0.0,Male,Mobile,Bottom,Entertainment,Night
User2689,59,0.0,Male,Mobile,Top,Entertainment,Afternoon
User2691,39,1.0,Non-Binary,Desktop,Bottom,News,Afternoon
User2693,64,0.0,Male,Desktop,Side,Shopping,Morning
User2694,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
User2695,29,0.0,Female,Tablet,Top,News,Evening
User270,40,0.0,Non-Binary,Desktop,Side,News,Evening
User2711,42,0.0,Non-Binary,Tablet,Side,Education,Night
User2712,42,0.0,Non-Binary,Mobile,Top,News,Afternoon
User2713,52,0.0,Female,Desktop,Side,Shopping,Morning
User2714,51,0.0,Male,Desktop,Bottom,Social Media,Evening
User2715,42,0.0,Male,Mobile,Bottom,Social Media,Afternoon
User2716,26,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User272,44,0.0,Female,Tablet,Side,Social Media,Morning
User2720,30,0.0,Female,Tablet,Side,Education,Morning
User2721,42,0.0,Male,Mobile,Side,Social Media,Afternoon
User2722,39,1.0,Male,Desktop,Top,Entertainment,Evening
User2723,42,0.0,Non-Binary,Tablet,Bottom,Education,Evening
User2724,42,0.0,Male,Mobile,Top,Social Media,Morning
User2725,42,0.0,Non-Binary,Mobile,Top,Education,Morning
User2726,42,0.0,Female,Tablet,Top,Shopping,Evening
User2727,34,1.0,Non-Binary,Mobile,Bottom,Shopping,Afternoon
User2728,42,0.0,Non-Binary,Mobile,Top,Entertainment,Evening
User2729,42,0.0,Male,Mobile,Side,News,Night
User2732,42,0.0,Non-Binary,Desktop,Top,Entertainment,Afternoon
User2733,39,1.0,Non-Binary,Tablet,Bottom,Shopping,Morning
User2735,30,0.0,Male,Mobile,Bottom,Education,Evening
User2736,42,0.0,Male,Tablet,Top,Shopping,Evening
User2744,43,0.0,Male,Tablet,Side,News,Night
User2747,29,0.0,Male,Desktop,Bottom,Entertainment,Night
User2750,42,0.0,Male,Tablet,Top,Social Media,Evening
User2751,33,0.0,Male,Mobile,Top,Shopping,Afternoon
User2752,42,0.0,Non-Binary,Tablet,Bottom,News,Evening
User2755,42,0.0,Male,Mobile,Bottom,Entertainment,Evening
User2756,42,0.0,Female,Desktop,Bottom,Entertainment,Morning
User2757,35,0.0,Female,Mobile,Bottom,Social Media,Night
User2759,37,0.0,Female,Tablet,Side,Entertainment,Morning
User2760,55,0.0,Male,Mobile,Top,Education,Morning
User2767,42,0.0,Non-Binary,Desktop,Bottom,Social Media,Night
User277,59,1.0,Male,Desktop,Top,Entertainment,Afternoon
User2771,25,0.0,Female,Tablet,Top,Shopping,Afternoon
User2774,42,0.0,Female,Desktop,Top,News,Evening
User2778,42,0.0,Non-Binary,Mobile,Bottom,Shopping,Morning
User2782,58,0.0,Female,Tablet,Bottom,Shopping,Evening
User2784,41,0.0,Female,Tablet,Top,News,Morning
User2787,32,0.0,Male,Tablet,Top,News,Evening
User2788,26,0.0,Male,Mobile,Bottom,Social Media,Night
User2791,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User2795,62,0.0,Female,Desktop,Side,Social Media,Morning
User2797,42,0.0,Male,Mobile,Bottom,News,Afternoon
User28,44,0.0,Male,Tablet,Bottom,Shopping,Evening
User2800,31,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User2801,42,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
User2803,56,0.0,Female,Tablet,Side,Social Media,Night
User2804,39,1.0,Female,Tablet,Bottom,Education,Evening
User2805,42,0.0,Male,Tablet,Bottom,News,Afternoon
User2808,42,0.0,Non-Binary,Mobile,Bottom,News,Night
User2809,42,0.0,Non-Binary,Desktop,Top,News,Afternoon
User2812,25,0.0,Male,Tablet,Side,Shopping,Morning
User2815,42,0.0,Non-Binary,Desktop,Top,News,Night
User2817,42,0.0,Female,Tablet,Side,Entertainment,Morning
User2818,52,0.0,Non-Binary,Tablet,Top,Education,Evening
User282,42,0.0,Female,Tablet,Side,Entertainment,Night
User2823,46,0.0,Non-Binary,Mobile,Top,News,Afternoon
User2824,42,0.0,Female,Tablet,Top,Entertainment,Evening
User2825,42,0.0,Male,Desktop,Top,Entertainment,Evening
User2828,55,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User283,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User2830,42,0.0,Non-Binary,Tablet,Bottom,Education,Morning
